dataset,level,sample_id,transition,before_stage,after_stage,pure_default_optimizer_boundary,functions_before,functions_after,functions_delta,functions_delta_ratio,blocks_before,blocks_after,blocks_delta,blocks_delta_ratio,instructions_before,instructions_after,instructions_delta,instructions_delta_ratio,conditional_branches_before,conditional_branches_after,conditional_branches_delta,conditional_branches_delta_ratio,calls_before,calls_after,calls_delta,calls_delta_ratio,direct_calls_before,direct_calls_after,direct_calls_delta,direct_calls_delta_ratio,indirect_calls_before,indirect_calls_after,indirect_calls_delta,indirect_calls_delta_ratio,intrinsics_before,intrinsics_after,intrinsics_delta,intrinsics_delta_ratio,allocas_before,allocas_after,allocas_delta,allocas_delta_ratio,loads_before,loads_after,loads_delta,loads_delta_ratio,stores_before,stores_after,stores_delta,stores_delta_ratio,geps_before,geps_after,geps_delta,geps_delta_ratio,phis_before,phis_after,phis_delta,phis_delta_ratio,selects_before,selects_after,selects_delta,selects_delta_ratio,switches_before,switches_after,switches_delta,switches_delta_ratio,unreachable_before,unreachable_after,unreachable_delta,unreachable_delta_ratio,memory_ops_before,memory_ops_after,memory_ops_delta,memory_ops_delta_ratio,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,scalar_cleanup_ops_delta_ratio,vector_instructions_before,vector_instructions_after,vector_instructions_delta,vector_instructions_delta_ratio
public_v1,O1,p03261,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,17,17,0,0.0,180,180,0,0.0,10,10,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,0,0,0,,1,1,0,0.0,6,6,0,0.0,79,79,0,0.0,21,21,0,0.0,7,7,0,0.0,9,9,0,0.0,0,0,0,,0,0,0,,107,107,0,0.0,38,38,0,0.0,0,0,0,
public_v1,O1,p03261,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,17,16,-1,-0.058823529411764705,180,130,-50,-0.2777777777777778,10,10,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,0,0,0,,1,1,0,0.0,6,5,-1,-0.16666666666666666,79,33,-46,-0.5822784810126582,21,21,0,0.0,7,8,1,0.14285714285714285,9,7,-2,-0.2222222222222222,0,0,0,,0,0,0,,107,60,-47,-0.4392523364485981,38,36,-2,-0.05263157894736842,0,0,0,
public_v1,O1,p03430,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,4,-23,-0.8518518518518519,184,81,-103,-0.5597826086956522,4186,1394,-2792,-0.6669851887243191,76,2,-74,-0.9736842105263158,52,143,91,1.75,47,143,96,2.0425531914893615,5,0,-5,-1.0,13,12,-1,-0.07692307692307693,0,7,7,,317,252,-65,-0.20504731861198738,552,192,-360,-0.6521739130434783,21,94,73,3.4761904761904763,3,10,7,2.3333333333333335,36,18,-18,-0.5,0,2,2,,3,0,-3,-1.0,890,545,-345,-0.38764044943820225,1538,215,-1323,-0.8602080624187256,0,0,0,
public_v1,O1,p03430,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,4,4,0,0.0,81,81,0,0.0,1394,1394,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,252,252,0,0.0,192,192,0,0.0,94,94,0,0.0,10,10,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,545,545,0,0.0,215,215,0,0.0,0,0,0,
public_v1,O1,p03430,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,4,4,0,0.0,81,81,0,0.0,1394,1394,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,252,252,0,0.0,192,192,0,0.0,94,94,0,0.0,10,10,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,545,545,0,0.0,215,215,0,0.0,0,0,0,
public_v1,O1,p03430,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,4,4,0,0.0,81,81,0,0.0,1394,1394,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,252,252,0,0.0,192,192,0,0.0,94,94,0,0.0,10,10,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,545,545,0,0.0,215,215,0,0.0,0,0,0,
public_v1,O1,p03430,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,4,4,0,0.0,81,81,0,0.0,1394,1394,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,252,252,0,0.0,192,192,0,0.0,94,94,0,0.0,10,10,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,545,545,0,0.0,215,215,0,0.0,0,0,0,
public_v1,O1,p03430,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,4,4,0,0.0,81,79,-2,-0.024691358024691357,1394,1322,-72,-0.05164992826398852,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,252,251,-1,-0.003968253968253968,192,121,-71,-0.3697916666666667,94,94,0,0.0,10,12,2,0.2,18,18,0,0.0,2,2,0,0.0,0,0,0,,545,473,-72,-0.13211009174311927,215,217,2,0.009302325581395349,0,0,0,
public_v1,O1,p03434,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,68,4,-64,-0.9411764705882353,877,25,-852,-0.9714937286202965,17527,331,-17196,-0.9811148513721687,390,6,-384,-0.9846153846153847,173,16,-157,-0.9075144508670521,167,16,-151,-0.9041916167664671,6,0,-6,-1.0,80,6,-74,-0.925,0,5,5,,1211,37,-1174,-0.9694467382328654,2537,103,-2434,-0.9594008671659441,81,51,-30,-0.37037037037037035,23,13,-10,-0.43478260869565216,187,9,-178,-0.9518716577540107,0,1,1,,20,0,-20,-1.0,3829,196,-3633,-0.9488117001828154,6774,60,-6714,-0.9911426040744021,0,0,0,
public_v1,O1,p03434,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,4,4,0,0.0,25,25,0,0.0,331,325,-6,-0.01812688821752266,6,6,0,0.0,16,16,0,0.0,16,16,0,0.0,0,0,0,,6,6,0,0.0,5,5,0,0.0,37,36,-1,-0.02702702702702703,103,103,0,0.0,51,51,0,0.0,13,13,0,0.0,9,9,0,0.0,1,1,0,0.0,0,0,0,,196,195,-1,-0.00510204081632653,60,51,-9,-0.15,0,0,0,
public_v1,O1,p03434,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,4,4,0,0.0,25,23,-2,-0.08,325,255,-70,-0.2153846153846154,6,5,-1,-0.16666666666666666,16,14,-2,-0.125,16,14,-2,-0.125,0,0,0,,6,4,-2,-0.3333333333333333,5,4,-1,-0.2,36,23,-13,-0.3611111111111111,103,74,-29,-0.2815533980582524,51,41,-10,-0.19607843137254902,13,14,1,0.07692307692307693,9,7,-2,-0.2222222222222222,1,1,0,0.0,0,0,0,,195,142,-53,-0.2717948717948718,51,48,-3,-0.058823529411764705,0,0,0,
public_v1,O1,p03434,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,4,4,0,0.0,23,23,0,0.0,255,255,0,0.0,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,23,23,0,0.0,74,74,0,0.0,41,41,0,0.0,14,14,0,0.0,7,7,0,0.0,1,1,0,0.0,0,0,0,,142,142,0,0.0,48,48,0,0.0,0,0,0,
public_v1,O1,p03434,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,4,4,0,0.0,23,23,0,0.0,255,255,0,0.0,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,23,23,0,0.0,74,74,0,0.0,41,41,0,0.0,14,14,0,0.0,7,7,0,0.0,1,1,0,0.0,0,0,0,,142,142,0,0.0,48,48,0,0.0,0,0,0,
public_v1,O1,p03434,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,4,4,0,0.0,23,23,0,0.0,255,237,-18,-0.07058823529411765,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,23,20,-3,-0.13043478260869565,74,57,-17,-0.22972972972972974,41,41,0,0.0,14,16,2,0.14285714285714285,7,7,0,0.0,1,1,0,0.0,0,0,0,,142,122,-20,-0.14084507042253522,48,50,2,0.041666666666666664,0,0,0,
public_v1,O1,p03493,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,52,2,-50,-0.9615384615384616,704,11,-693,-0.984375,14028,183,-13845,-0.9869546621043627,303,4,-299,-0.9867986798679867,124,9,-115,-0.9274193548387096,119,9,-110,-0.9243697478991597,5,0,-5,-1.0,57,5,-52,-0.9122807017543859,0,3,3,,1032,9,-1023,-0.9912790697674418,2082,55,-2027,-0.973583093179635,77,50,-27,-0.35064935064935066,20,5,-15,-0.75,146,7,-139,-0.952054794520548,0,0,0,,6,0,-6,-1.0,3191,117,-3074,-0.9633343779379505,5337,30,-5307,-0.9943788645306352,0,0,0,
public_v1,O1,p03493,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,11,11,0,0.0,183,183,0,0.0,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,55,55,0,0.0,50,50,0,0.0,5,5,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,117,117,0,0.0,30,30,0,0.0,0,0,0,
public_v1,O1,p03493,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,11,11,0,0.0,183,173,-10,-0.0546448087431694,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,55,55,0,0.0,50,41,-9,-0.18,5,4,-1,-0.2,7,7,0,0.0,0,0,0,,0,0,0,,117,108,-9,-0.07692307692307693,30,29,-1,-0.03333333333333333,0,0,0,
public_v1,O1,p03493,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,11,11,0,0.0,173,173,0,0.0,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,55,55,0,0.0,41,41,0,0.0,4,4,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,108,108,0,0.0,29,29,0,0.0,0,0,0,
public_v1,O1,p03493,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,11,11,0,0.0,173,173,0,0.0,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,55,55,0,0.0,41,41,0,0.0,4,4,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,108,108,0,0.0,29,29,0,0.0,0,0,0,
public_v1,O1,p03493,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,2,0,0.0,11,11,0,0.0,173,165,-8,-0.046242774566473986,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,55,47,-8,-0.14545454545454545,41,41,0,0.0,4,4,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,108,100,-8,-0.07407407407407407,29,29,0,0.0,0,0,0,
public_v1,O1,p03510,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,30,4,-26,-0.8666666666666667,203,68,-135,-0.6650246305418719,4631,1293,-3338,-0.7207946447851435,82,10,-72,-0.8780487804878049,82,85,3,0.036585365853658534,77,85,8,0.1038961038961039,5,0,-5,-1.0,28,11,-17,-0.6071428571428571,0,6,6,,439,184,-255,-0.5808656036446469,809,244,-565,-0.6983930778739185,41,184,143,3.4878048780487805,7,36,29,4.142857142857143,36,15,-21,-0.5833333333333334,0,2,2,,5,2,-3,-0.6,1289,618,-671,-0.5205585725368502,1574,180,-1394,-0.8856416772554002,0,0,0,
public_v1,O1,p03510,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,4,4,0,0.0,68,67,-1,-0.014705882352941176,1293,1277,-16,-0.01237432327919567,10,10,0,0.0,85,85,0,0.0,85,85,0,0.0,0,0,0,,11,11,0,0.0,6,6,0,0.0,184,183,-1,-0.005434782608695652,244,244,0,0.0,184,183,-1,-0.005434782608695652,36,36,0,0.0,15,15,0,0.0,2,2,0,0.0,2,2,0,0.0,618,616,-2,-0.003236245954692557,180,180,0,0.0,0,0,0,
public_v1,O1,p03510,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,4,4,0,0.0,67,66,-1,-0.014925373134328358,1277,1207,-70,-0.0548159749412686,10,12,2,0.2,85,85,0,0.0,85,85,0,0.0,0,0,0,,11,11,0,0.0,6,6,0,0.0,183,185,2,0.01092896174863388,244,221,-23,-0.0942622950819672,183,149,-34,-0.18579234972677597,36,35,-1,-0.027777777777777776,15,17,2,0.13333333333333333,2,2,0,0.0,2,2,0,0.0,616,561,-55,-0.08928571428571429,180,175,-5,-0.027777777777777776,0,0,0,
public_v1,O1,p03510,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,4,4,0,0.0,66,66,0,0.0,1207,1207,0,0.0,12,12,0,0.0,85,85,0,0.0,85,85,0,0.0,0,0,0,,11,11,0,0.0,6,6,0,0.0,185,185,0,0.0,221,221,0,0.0,149,149,0,0.0,35,35,0,0.0,17,17,0,0.0,2,2,0,0.0,2,2,0,0.0,561,561,0,0.0,175,175,0,0.0,0,0,0,
public_v1,O1,p03510,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,4,4,0,0.0,66,66,0,0.0,1207,1207,0,0.0,12,12,0,0.0,85,85,0,0.0,85,85,0,0.0,0,0,0,,11,11,0,0.0,6,6,0,0.0,185,185,0,0.0,221,221,0,0.0,149,149,0,0.0,35,35,0,0.0,17,17,0,0.0,2,2,0,0.0,2,2,0,0.0,561,561,0,0.0,175,175,0,0.0,0,0,0,
public_v1,O1,p03510,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,4,4,0,0.0,66,66,0,0.0,1207,1178,-29,-0.024026512013256007,12,12,0,0.0,85,85,0,0.0,85,85,0,0.0,0,0,0,,11,11,0,0.0,6,6,0,0.0,185,183,-2,-0.010810810810810811,221,202,-19,-0.08597285067873303,149,141,-8,-0.053691275167785234,35,39,4,0.11428571428571428,17,16,-1,-0.058823529411764705,2,2,0,0.0,2,2,0,0.0,561,532,-29,-0.05169340463458111,175,178,3,0.017142857142857144,0,0,0,
public_v1,O1,p03543,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,30,3,-27,-0.9,126,13,-113,-0.8968253968253969,2386,169,-2217,-0.9291701592623638,47,4,-43,-0.9148936170212766,58,12,-46,-0.7931034482758621,53,12,-41,-0.7735849056603774,5,0,-5,-1.0,16,0,-16,-1.0,0,2,2,,191,22,-169,-0.8848167539267016,539,39,-500,-0.9276437847866419,30,27,-3,-0.1,3,4,1,0.3333333333333333,22,7,-15,-0.6818181818181818,0,0,0,,15,0,-15,-1.0,760,90,-670,-0.881578947368421,775,24,-751,-0.9690322580645161,0,0,0,
public_v1,O1,p03543,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,3,3,0,0.0,13,13,0,0.0,169,168,-1,-0.005917159763313609,4,4,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,22,22,0,0.0,39,39,0,0.0,27,27,0,0.0,4,3,-1,-0.25,7,7,0,0.0,0,0,0,,0,0,0,,90,90,0,0.0,24,23,-1,-0.041666666666666664,0,0,0,
public_v1,O1,p03543,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,3,3,0,0.0,13,13,0,0.0,168,167,-1,-0.005952380952380952,4,4,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,22,22,0,0.0,39,39,0,0.0,27,26,-1,-0.037037037037037035,3,3,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,90,89,-1,-0.011111111111111112,23,23,0,0.0,0,0,0,
public_v1,O1,p03543,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,3,3,0,0.0,13,13,0,0.0,167,167,0,0.0,4,4,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,22,22,0,0.0,39,39,0,0.0,26,26,0,0.0,3,3,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,89,89,0,0.0,23,23,0,0.0,0,0,0,
public_v1,O1,p03543,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,3,3,0,0.0,13,13,0,0.0,167,167,0,0.0,4,4,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,22,22,0,0.0,39,39,0,0.0,26,26,0,0.0,3,3,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,89,89,0,0.0,23,23,0,0.0,0,0,0,
public_v1,O1,p03543,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,3,3,0,0.0,13,13,0,0.0,167,158,-9,-0.05389221556886228,4,4,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,22,21,-1,-0.045454545454545456,39,31,-8,-0.20512820512820512,26,26,0,0.0,3,3,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,89,80,-9,-0.10112359550561797,23,23,0,0.0,0,0,0,
public_v1,O1,p03773,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,40,2,-38,-0.95,483,3,-480,-0.9937888198757764,9644,14,-9630,-0.9985483201990876,212,0,-212,-1.0,89,2,-87,-0.9775280898876404,84,2,-82,-0.9761904761904762,5,0,-5,-1.0,37,0,-37,-1.0,0,2,2,,653,2,-651,-0.996937212863706,1378,2,-1376,-0.9985486211901307,38,0,-38,-1.0,16,0,-16,-1.0,96,0,-96,-1.0,0,0,0,,9,0,-9,-1.0,2069,6,-2063,-0.9971000483325277,3777,2,-3775,-0.9994704792163093,0,0,0,
public_v1,O1,p03773,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,3,3,0,0.0,14,12,-2,-0.14285714285714285,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,2,0,-2,-1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,4,-2,-0.3333333333333333,2,2,0,0.0,0,0,0,
public_v1,O1,p03773,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,3,3,0,0.0,12,12,0,0.0,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,4,0,0.0,2,2,0,0.0,0,0,0,
public_v1,O1,p03773,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,3,3,0,0.0,12,12,0,0.0,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,4,0,0.0,2,2,0,0.0,0,0,0,
public_v1,O1,p03773,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,3,3,0,0.0,12,12,0,0.0,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,4,0,0.0,2,2,0,0.0,0,0,0,
public_v1,O1,p03773,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,3,2,-1,-0.3333333333333333,12,11,-1,-0.08333333333333333,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,4,0,0.0,2,2,0,0.0,0,0,0,
public_v1,O1,p03776,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,31,8,-23,-0.7419354838709677,767,351,-416,-0.5423728813559322,15053,4484,-10569,-0.7021191789012157,362,20,-342,-0.9447513812154696,103,195,92,0.8932038834951457,98,195,97,0.9897959183673469,5,0,-5,-1.0,35,4,-31,-0.8857142857142857,0,3,3,,908,692,-216,-0.23788546255506607,2050,482,-1568,-0.7648780487804878,43,245,202,4.6976744186046515,9,47,38,4.222222222222222,173,59,-114,-0.6589595375722543,0,6,6,,3,0,-3,-1.0,3001,1422,-1579,-0.5261579473508831,6015,870,-5145,-0.8553615960099751,0,0,0,
public_v1,O1,p03776,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,8,8,0,0.0,351,347,-4,-0.011396011396011397,4484,4360,-124,-0.027653880463871544,20,20,0,0.0,195,195,0,0.0,195,195,0,0.0,0,0,0,,4,4,0,0.0,3,3,0,0.0,692,679,-13,-0.01878612716763006,482,482,0,0.0,245,245,0,0.0,47,47,0,0.0,59,59,0,0.0,6,6,0,0.0,0,0,0,,1422,1409,-13,-0.009142053445850914,870,867,-3,-0.0034482758620689655,0,0,0,
public_v1,O1,p03776,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,8,8,0,0.0,347,347,0,0.0,4360,4233,-127,-0.02912844036697248,20,20,0,0.0,195,195,0,0.0,195,195,0,0.0,0,0,0,,4,4,0,0.0,3,3,0,0.0,679,679,0,0.0,482,482,0,0.0,245,240,-5,-0.02040816326530612,47,43,-4,-0.0851063829787234,59,59,0,0.0,6,6,0,0.0,0,0,0,,1409,1404,-5,-0.0035486160397444995,867,828,-39,-0.04498269896193772,0,0,0,
public_v1,O1,p03776,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,8,8,0,0.0,347,347,0,0.0,4233,4233,0,0.0,20,20,0,0.0,195,195,0,0.0,195,195,0,0.0,0,0,0,,4,4,0,0.0,3,3,0,0.0,679,679,0,0.0,482,482,0,0.0,240,240,0,0.0,43,43,0,0.0,59,59,0,0.0,6,6,0,0.0,0,0,0,,1404,1404,0,0.0,828,828,0,0.0,0,0,0,
public_v1,O1,p03776,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,8,8,0,0.0,347,347,0,0.0,4233,4233,0,0.0,20,20,0,0.0,195,195,0,0.0,195,195,0,0.0,0,0,0,,4,4,0,0.0,3,3,0,0.0,679,679,0,0.0,482,482,0,0.0,240,240,0,0.0,43,43,0,0.0,59,59,0,0.0,6,6,0,0.0,0,0,0,,1404,1404,0,0.0,828,828,0,0.0,0,0,0,
public_v1,O1,p03776,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,8,8,0,0.0,347,341,-6,-0.01729106628242075,4233,4109,-124,-0.029293645168910937,20,17,-3,-0.15,195,195,0,0.0,195,195,0,0.0,0,0,0,,4,4,0,0.0,3,3,0,0.0,679,666,-13,-0.01914580265095729,482,416,-66,-0.13692946058091288,240,218,-22,-0.09166666666666666,43,55,12,0.27906976744186046,59,50,-9,-0.15254237288135594,6,6,0,0.0,0,0,0,,1404,1303,-101,-0.07193732193732194,828,828,0,0.0,0,0,0,
public_v1,O1,p03835,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,50,2,-48,-0.96,687,7,-680,-0.9898107714701602,13916,32,-13884,-0.9977004886461627,300,3,-297,-0.99,115,2,-113,-0.9826086956521739,110,2,-108,-0.9818181818181818,5,0,-5,-1.0,56,0,-56,-1.0,0,2,2,,1047,2,-1045,-0.9980897803247374,2111,0,-2111,-1.0,80,0,-80,-1.0,29,8,-21,-0.7241379310344828,141,3,-138,-0.9787234042553191,0,0,0,,12,0,-12,-1.0,3238,4,-3234,-0.9987646695491044,5335,15,-5320,-0.9971883786316776,0,0,0,
public_v1,O1,p03835,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,7,7,0,0.0,32,32,0,0.0,3,3,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,8,8,0,0.0,3,3,0,0.0,0,0,0,,0,0,0,,4,4,0,0.0,15,15,0,0.0,0,0,0,
public_v1,O1,p03835,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,7,7,0,0.0,32,32,0,0.0,3,3,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,8,8,0,0.0,3,3,0,0.0,0,0,0,,0,0,0,,4,4,0,0.0,15,15,0,0.0,0,0,0,
public_v1,O1,p03835,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,7,7,0,0.0,32,32,0,0.0,3,3,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,8,8,0,0.0,3,3,0,0.0,0,0,0,,0,0,0,,4,4,0,0.0,15,15,0,0.0,0,0,0,
public_v1,O1,p03835,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,7,7,0,0.0,32,32,0,0.0,3,3,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,8,8,0,0.0,3,3,0,0.0,0,0,0,,0,0,0,,4,4,0,0.0,15,15,0,0.0,0,0,0,
public_v1,O1,p03835,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,7,6,-1,-0.14285714285714285,32,31,-1,-0.03125,3,3,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,8,8,0,0.0,3,3,0,0.0,0,0,0,,0,0,0,,4,4,0,0.0,15,15,0,0.0,0,0,0,
public_v1,O1,p03854,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,43,3,-40,-0.9302325581395349,328,18,-310,-0.9451219512195121,6667,70,-6597,-0.9895005249737513,138,7,-131,-0.9492753623188406,96,6,-90,-0.9375,91,6,-85,-0.9340659340659341,5,0,-5,-1.0,36,0,-36,-1.0,0,0,0,,412,3,-409,-0.9927184466019418,1069,2,-1067,-0.9981290926099158,43,7,-36,-0.8372093023255814,11,4,-7,-0.6363636363636364,66,4,-62,-0.9393939393939394,0,1,1,,15,0,-15,-1.0,1524,12,-1512,-0.9921259842519685,2571,24,-2547,-0.9906651108518086,0,0,0,
public_v1,O1,p03854,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,3,3,0,0.0,18,18,0,0.0,70,70,0,0.0,7,7,0,0.0,6,6,0,0.0,6,6,0,0.0,0,0,0,,0,0,0,,0,0,0,,3,3,0,0.0,2,2,0,0.0,7,7,0,0.0,4,4,0,0.0,4,4,0,0.0,1,1,0,0.0,0,0,0,,12,12,0,0.0,24,24,0,0.0,0,0,0,
