flow_id,artifact_flow_id,flow_name,derived_from_flow_id,independent_run,error_context_enabled,sample_count,eligible_sample_count,excluded_invalid_sample_count,initial_candidate_count,first_compile_success_count,first_pass_rsr_percent,first_pass_rsr_ci_low,first_pass_rsr_ci_high,compile_success_within_budget_count,final_rsr_percent,final_rsr_ci_low,final_rsr_ci_high,compilation_repair_gain_pp,compile_repair_case_count,compile_repair_success_count,compilation_repair_success_rate_percent,compile_repair_budget_exhausted_count,completed_behavioral_validation_count,behavioral_pass_count,program_behavioral_pass_rate_percent,program_behavioral_pass_rate_ci_low,program_behavioral_pass_rate_ci_high,initial_behavioral_validation_count,initial_behavioral_pass_count,initial_behavioral_pass_rate_percent,final_behavioral_pass_rate_percent,input_match_macro_percent,input_match_micro_percent,input_match_median_percent,counterexample_sample_count,counterexample_detection_rate_percent,counterexample_ever_detected_count,counterexample_ever_detected_rate_percent,final_counterexample_rate_percent,behavioral_repair_case_count,behavioral_repair_success_count,semantic_repair_success_rate_percent,behavioral_repair_gain_pp,behavioral_repair_budget_exhausted_count,canonical_e2e_success_count,canonical_e2e_rate_percent,canonical_e2e_ci_low,canonical_e2e_ci_high,re_executability_success_count,re_executability_rate_percent,re_executability_ci_low,re_executability_ci_high,flow_specific_recovery_success_count,flow_specific_recovery_rate_percent,fuzz_generated_count,fuzz_executed_on_both_count,fuzz_valid_count,valid_input_rate_percent,executable_pair_execution_rate_percent,counterexample_replay_count,counterexample_replay_success_count,counterexample_reproducibility_rate_percent,inconclusive_count,inconclusive_rate_percent,mean_llm_calls,mean_tokens,mean_runtime_seconds,mean_estimated_api_cost,tokens_per_behavioral_pass,tokens_per_e2e_success,runtime_per_behavioral_pass_seconds,runtime_per_e2e_success_seconds,llm_calls_per_successful_recovery,compile_repair_rounds_n,compile_repair_rounds_mean,compile_repair_rounds_median,compile_repair_rounds_stddev,compile_repair_rounds_min,compile_repair_rounds_p25,compile_repair_rounds_p75,compile_repair_rounds_max,compile_repair_rounds_bootstrap_ci_low,compile_repair_rounds_bootstrap_ci_high,behavioral_repair_rounds_n,behavioral_repair_rounds_mean,behavioral_repair_rounds_median,behavioral_repair_rounds_stddev,behavioral_repair_rounds_min,behavioral_repair_rounds_p25,behavioral_repair_rounds_p75,behavioral_repair_rounds_max,behavioral_repair_rounds_bootstrap_ci_low,behavioral_repair_rounds_bootstrap_ci_high,compiler_attempts_n,compiler_attempts_mean,compiler_attempts_median,compiler_attempts_stddev,compiler_attempts_min,compiler_attempts_p25,compiler_attempts_p75,compiler_attempts_max,compiler_attempts_bootstrap_ci_low,compiler_attempts_bootstrap_ci_high,total_tokens_n,total_tokens_mean,total_tokens_median,total_tokens_stddev,total_tokens_min,total_tokens_p25,total_tokens_p75,total_tokens_max,total_tokens_bootstrap_ci_low,total_tokens_bootstrap_ci_high,total_runtime_seconds_n,total_runtime_seconds_mean,total_runtime_seconds_median,total_runtime_seconds_stddev,total_runtime_seconds_min,total_runtime_seconds_p25,total_runtime_seconds_p75,total_runtime_seconds_max,total_runtime_seconds_bootstrap_ci_low,total_runtime_seconds_bootstrap_ci_high,input_match_percent_n,input_match_percent_mean,input_match_percent_median,input_match_percent_stddev,input_match_percent_min,input_match_percent_p25,input_match_percent_p75,input_match_percent_max,input_match_percent_bootstrap_ci_low,input_match_percent_bootstrap_ci_high
B1,B1,GHIDRA_PSEUDOCODE_ONESHOT,,True,False,1,1,0,0,0,,,,0,,,,,0,0,,0,0,0,,,,0,0,,,,,,0,,0,,,0,0,,,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,,,0,0,,0,0.0,1.0,16821.0,43.135066509246826,,,,,,,0,,,,,,,,,,0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16821.0,16821.0,0.0,16821.0,16821.0,16821.0,16821.0,16821.0,16821.0,1,43.135066509246826,43.135066509246826,0.0,43.135066509246826,43.135066509246826,43.135066509246826,43.135066509246826,43.135066509246826,43.135066509246826,0,,,,,,,,,
B2,B2,OBJDUMP_ASSEMBLY_ONESHOT,,True,False,1,1,0,1,1,100.0,100.0,100.0,1,100.0,100.0,100.0,,0,0,,0,0,0,,,,0,0,,,,,,0,,0,,,0,0,,,0,0,0.0,0.0,0.0,1,100.0,100.0,100.0,0,0.0,27,0,0,0.0,0.0,0,0,,1,100.0,1.0,16240.0,45.49889302253723,,,,,,,0,,,,,,,,,,0,,,,,,,,,,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16240.0,16240.0,0.0,16240.0,16240.0,16240.0,16240.0,16240.0,16240.0,1,45.49889302253723,45.49889302253723,0.0,45.49889302253723,45.49889302253723,45.49889302253723,45.49889302253723,45.49889302253723,45.49889302253723,0,,,,,,,,,
F1,F1,CLEAN_IR_ITERATIVE,,True,True,1,1,0,1,1,100.0,100.0,100.0,1,100.0,100.0,100.0,0.0,0,0,,0,0,0,,,,0,0,,,,,,0,,0,,,0,0,,,0,0,0.0,0.0,0.0,1,100.0,100.0,100.0,0,0.0,20,0,0,0.0,0.0,0,0,,1,100.0,5.0,361124.0,272.96983575820923,,,,,,,0,,,,,,,,,,0,,,,,,,,,,1,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1,361124.0,361124.0,0.0,361124.0,361124.0,361124.0,361124.0,361124.0,361124.0,1,272.96983575820923,272.96983575820923,0.0,272.96983575820923,272.96983575820923,272.96983575820923,272.96983575820923,272.96983575820923,272.96983575820923,0,,,,,,,,,
F2,F2,RAW_IR_ITERATIVE,,True,True,1,1,0,1,1,100.0,100.0,100.0,1,100.0,100.0,100.0,0.0,0,0,,0,0,0,,,,0,0,,,,,,0,,0,,,0,0,,,0,0,0.0,0.0,0.0,1,100.0,100.0,100.0,0,0.0,27,0,0,0.0,0.0,0,0,,1,100.0,5.0,696052.0,205.57275414466858,,,,,,,0,,,,,,,,,,0,,,,,,,,,,1,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1,696052.0,696052.0,0.0,696052.0,696052.0,696052.0,696052.0,696052.0,696052.0,1,205.57275414466858,205.57275414466858,0.0,205.57275414466858,205.57275414466858,205.57275414466858,205.57275414466858,205.57275414466858,205.57275414466858,0,,,,,,,,,
F3,F3,CLEAN_IR_ONESHOT,,True,False,1,1,0,1,1,100.0,100.0,100.0,1,100.0,100.0,100.0,,0,0,,0,0,0,,,,0,0,,,,,,0,,0,,,0,0,,,0,0,0.0,0.0,0.0,1,100.0,100.0,100.0,0,0.0,26,0,0,0.0,0.0,0,0,,1,100.0,1.0,57804.0,78.43664979934692,,,,,,,0,,,,,,,,,,0,,,,,,,,,,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,57804.0,57804.0,0.0,57804.0,57804.0,57804.0,57804.0,57804.0,57804.0,1,78.43664979934692,78.43664979934692,0.0,78.43664979934692,78.43664979934692,78.43664979934692,78.43664979934692,78.43664979934692,78.43664979934692,0,,,,,,,,,
