schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,attempt_index,generation_iteration,candidate_index,attempt_variant,model,model_version,temperature,top_p,max_tokens,input_tokens,output_tokens,total_tokens,estimated_cost,latency_seconds,prompt_path,response_path,candidate_source_path,candidate_source_hash,finish_reason,metadata_path,provenance,derived_from_flow_id,derived_from_run_id,independent_run,compile_command,compiler_version,compile_exit_code,compile_success,link_success,executable_created,executable_path,executable_hash,compile_time,diagnostics_path,failure_category,is_compile_repair_attempt
2.0,experiment_20260728_124405,f4cd327396eb641d7ea2,p00001,F4,F1,0,s092364643,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,43720,326,44046,,,,/home/dungbv/clau/result/eval_20260728_124405/p00001/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00001/F1/recovered_iter1.c,f561f62db6b5fc2092ceb98a9a483c503cf675633d5da2bdac6d2796ddd7b86e,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00001/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,e591897c8d211c7095d7,p00001,F1,F2,0,s092364643,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,44930,356,45286,,,,/home/dungbv/clau/result/eval_20260728_124405/p00001/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00001/F2/recovered_iter1.c,df27a8301e29bcd67307aba7520d96086fb77518d92bf7468cf0de61ab6b174c,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00001/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cf9e90e32f937bf8f7b3,p00001,F5,F3,0,s092364643,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,230682,2551,233233,,,,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cf9e90e32f937bf8f7b3,p00001,F5,F3,0,s092364643,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,203761,470,204231,,,,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovered_iter1.c,8be7be97dd13fbddbe10596366f33a2a8c34b79bba293d6c9f7d847ece191377,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cf9e90e32f937bf8f7b3,p00001,F5,F3,0,s092364643,llm_attempt,3,2,2,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,179411,484,179895,,,,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovered_iter2.c,3cbde16d11b84d9effbaa01e90d746651a07b2685c064dc9713345c58f983be4,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00001/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,fbfa04b079d719879c60,p00001,F3,F4,0,s092364643,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,47060,360,47420,,,,/home/dungbv/clau/result/eval_20260728_124405/p00001/F4/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00001/F4/recovered_iter1.c,3c376ab02e174e778e5f4c7976b17d38a41b161cc47ee3b1dda4897cd1b993da,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00001/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,801039088fed9d416edc,p00001,F2,F5,0,s092364643,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,48573,341,48914,,,,/home/dungbv/clau/result/eval_20260728_124405/p00001/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00001/F5/recovered_iter1.c,aea0837263b1b21734e47dd6320ea709c400c12febd1ed0e688898a5c4836815,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00001/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,e880d14639b422f198ab,p00008,F4,F1,0,s771404612,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,90375,341,90716,,,,/home/dungbv/clau/result/eval_20260728_124405/p00008/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00008/F1/recovered_iter1.c,2334c9b72cdc26c3ba251da21da206b6a9febcbf751474de5383089ccfea2d49,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00008/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,f2c1a1434f19345270ad,p00008,F1,F2,0,s771404612,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,,,65535,126930,2558,129488,,,,/home/dungbv/clau/result/eval_20260728_124405/p00008/F2/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00008/F2/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,f2c1a1434f19345270ad,p00008,F1,F2,0,s771404612,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,89315,173,89488,,,,/home/dungbv/clau/result/eval_20260728_124405/p00008/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00008/F2/recovered_iter1.c,ef989021db976e8039966a0e84653c6a3b3f4274e58e5a2247d04dc36bc851eb,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00008/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,d51a3e4e8acd8fffc302,p00008,F5,F3,0,s771404612,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,225270,173,225443,,,,/home/dungbv/clau/result/eval_20260728_124405/p00008/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00008/F3/recovered_iter1.c,097192eb542d3ecb12b22c3b8198a5448c0b341671ece6f1cf58104f957f9bcf,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00008/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,eefe7902076f1b15c6e7,p00008,F3,F4,0,s771404612,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,91523,173,91696,,,,/home/dungbv/clau/result/eval_20260728_124405/p00008/F4/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00008/F4/recovered_iter1.c,097192eb542d3ecb12b22c3b8198a5448c0b341671ece6f1cf58104f957f9bcf,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00008/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,ed5cb277e2f8e6f24aa5,p00008,F2,F5,0,s771404612,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,84344,174,84518,,,,/home/dungbv/clau/result/eval_20260728_124405/p00008/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00008/F5/recovered_iter1.c,3fcb038d59a6df2a1df5d915e730fe33701a4d7370588140a4d585ef2f7f98de,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00008/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,53eb8ad61a3d5da2f10f,p00033,F4,F1,0,s763935897,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,123345,588,123933,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F1/recovered_iter1.c,9d296289d5ab35209f566254d222055749420f932194965e5dfc9ec261e302fa,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,53eb8ad61a3d5da2f10f,p00033,F4,F1,0,s763935897,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,109361,581,109942,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F1/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F1/recovered_iter2.c,6a686e7822d2bc7247152a165325dbe9557735ebe2b50ac497f3bd21daf32c61,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F1/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,178f19273aa28c0b6cc1,p00033,F1,F2,0,s763935897,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,117169,569,117738,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovered_iter1.c,83891fa36019e46a6164016b139f576d0ffe26be53bea15132b9f31ef0a3f1bd,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,178f19273aa28c0b6cc1,p00033,F1,F2,0,s763935897,llm_attempt,2,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,,,65535,161016,2559,163575,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,178f19273aa28c0b6cc1,p00033,F1,F2,0,s763935897,llm_attempt,3,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,125638,593,126231,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovered_iter2.c,bca53dd6d332792e67c89de2a3d9ee4fee192100158444e21cc527c1ae3a9ac7,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,60f40141152f3f1e9ffe,p00033,F5,F3,0,s763935897,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,265226,1,265227,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,60f40141152f3f1e9ffe,p00033,F5,F3,0,s763935897,llm_attempt,2,2,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,265634,761,266395,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovered_iter2.c,257551e22e4724743834246d22e4430b4bb3e4f9ee7bee782f543c8d59391f97,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,60f40141152f3f1e9ffe,p00033,F5,F3,0,s763935897,llm_attempt,3,3,,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,269567,1,269568,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter3.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,60f40141152f3f1e9ffe,p00033,F5,F3,0,s763935897,llm_attempt,4,4,,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,265625,1,265626,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter4.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter4.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,60f40141152f3f1e9ffe,p00033,F5,F3,0,s763935897,llm_attempt,5,5,,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,265628,2555,268183,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter5.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00033/F3/recovery_iter5.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,7d9ef52bd8826e219b9d,p00033,F3,F4,0,s763935897,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,120987,596,121583,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F4/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F4/recovered_iter1.c,32b15a266475fd6ae6bbc8e04b5299ac94ad84235ac0211952983292e5b32c40,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,7d9ef52bd8826e219b9d,p00033,F3,F4,0,s763935897,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,106694,586,107280,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F4/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F4/recovered_iter2.c,7a04e54d95bde3e27ecf753917514a31eede8c6f39d50b03973f03b2bb5e1a15,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F4/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,8972b97b9fb0d3fd1c9e,p00033,F2,F5,0,s763935897,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,128961,547,129508,,,,/home/dungbv/clau/result/eval_20260728_124405/p00033/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00033/F5/recovered_iter1.c,7aa35411405eb2226263155fab491f2ea316975106b052330766b9bbab9db5c5,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00033/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,a3b91a569f501996d2a8,p00165,F4,F1,0,s722254321,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,82901,450,83351,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F1/recovered_iter1.c,b0b0c58687494c87d6c659ce0e835092b7c2c2a45f38cd103622d7b56545bad4,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,edec822065caf46ac019,p00165,F1,F2,0,s722254321,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,89064,14388,103452,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovered_iter1.c,8b29969137078b2dc7aaaacb35cc0269348c8ec73842433cc53e06548710d40f,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,edec822065caf46ac019,p00165,F1,F2,0,s722254321,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,74172,14450,88622,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovered_iter2.c,0d5418f9228ddd17e3fa5360306fc1da43eaa36bed855c50e152111d54fd0ec8,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,edec822065caf46ac019,p00165,F1,F2,0,s722254321,llm_attempt,3,3,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,125666,2551,128217,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,edec822065caf46ac019,p00165,F1,F2,0,s722254321,llm_attempt,4,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,125666,2551,128217,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,edec822065caf46ac019,p00165,F1,F2,0,s722254321,llm_attempt,5,4,3,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,92601,515,93116,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter4.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovered_iter4.c,ee9a575a0824604c03fb0340194b1090ea37584d9bee981fb9904a859b3f0ac0,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F2/recovery_iter4.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,18e662beb0d8ab96f4b0,p00165,F5,F3,0,s722254321,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,,,65535,209759,2554,212313,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,18e662beb0d8ab96f4b0,p00165,F5,F3,0,s722254321,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,209767,492,210259,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovered_iter1.c,4f6b6fed0298f22281683fadcc4006662576f26e5abbe53b5e551f5e01da3cf4,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,18e662beb0d8ab96f4b0,p00165,F5,F3,0,s722254321,llm_attempt,3,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,182773,452,183225,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovered_iter2.c,31f54f1175f453093d8b2a6045a1f337c9ba8066ed1d6a9c1713d8bbb7f9e324,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,fd5bb45166c3e45a1e2c,p00165,F3,F4,0,s722254321,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,81015,518,81533,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F4/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F4/recovered_iter1.c,7671536251561ce5ce08691f29b3b8b848770615a8c7b3c1e0e8eb0fea8ed42e,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,fd5bb45166c3e45a1e2c,p00165,F3,F4,0,s722254321,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,75007,490,75497,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F4/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F4/recovered_iter2.c,8e9f002c17f4c5a0713890058fcb19ab1627a294ba3cdcd78111f3f137fb1a23,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F4/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,8c43db8c539c5c8ac0ad,p00165,F2,F5,0,s722254321,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,78138,484,78622,,,,/home/dungbv/clau/result/eval_20260728_124405/p00165/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00165/F5/recovered_iter1.c,f0750288a9823bf9ec6b911a1407a01bf0a48eda639401c84e78c3eea6a81e19,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00165/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,ff95085daedbf79f3481,p00327,F4,F1,0,s356526576,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,75138,568,75706,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00327/F1/recovered_iter1.c,e15271db7f62dc29f56876dea7bbd9d3ac8361707eb9b74f739459177c0b4850,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00327/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,891179406afc61fc3679,p00327,F1,F2,0,s356526576,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,69544,533,70077,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00327/F2/recovered_iter1.c,a1a179ad8e7c57389d513940a0a62b94c888f346eca01acc658eaad9ed4e206e,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00327/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,249113,815,249928,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovered_iter1.c,c60e05acd40c3077dc6c9ab6d6378572f999d48402db5fac60fe775a7ba5a62b,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,llm_attempt,2,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,,,65535,252246,2559,254805,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,llm_attempt,3,2,,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,252249,2556,254805,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,llm_attempt,4,3,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,249553,2550,252103,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,llm_attempt,5,3,2,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,249543,391,249934,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter3.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovered_iter3.c,d4c1bc9d459fd6a2127b263bd0b3f9da34ff36c070bc1dfb947adabef251cc5b,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00327/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,8660fb33559915e61f76,p00327,F3,F4,0,s356526576,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,99603,484,100087,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F4/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00327/F4/recovered_iter1.c,762c61e502183724a7ce5843f57d7374c3ae92c82ede5869e2461b6064e37e96,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00327/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,8660fb33559915e61f76,p00327,F3,F4,0,s356526576,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,66566,533,67099,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F4/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00327/F4/recovered_iter2.c,075765fa3c4a9a5f13cba3ea0c34386b1156454d15f12a2713122b5cc9ba40b2,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00327/F4/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,ad1ffcbdbdede0b729fe,p00327,F2,F5,0,s356526576,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,73947,490,74437,,,,/home/dungbv/clau/result/eval_20260728_124405/p00327/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00327/F5/recovered_iter1.c,2281b749b24f65f64300d67d0c2b92b45f52d0fc020164c38b97a7fb0bab5786,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00327/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,54757c0f9dc55cf19943,p00678,F4,F1,0,s961523709,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,154427,2551,156978,,,,/home/dungbv/clau/result/eval_20260728_124405/p00678/F1/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00678/F1/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
