experiment_id,sample_id,flow_id,repeat_id,llm_calls,input_tokens,output_tokens,total_tokens,estimated_api_cost,llm_latency,preprocessing_time,compile_time,fuzzing_time,total_runtime,time_to_first_candidate,time_to_first_compilable_candidate,time_to_first_behavioral_pass_candidate,compiler_attempts,compile_repair_rounds,behavioral_repair_rounds,counterexamples_used,peak_memory,cpu_time
experiment_20260728_124405,p00693,F4,0,1,80452,623,81075,,45.653902769088745,,0.10851693153381348,3.487877607345581,49.263033866882324,,,,1,0,0,0,,
experiment_20260728_124405,p00693,F1,0,1,86205,624,86829,,52.89013171195984,,0.08517670631408691,3.2177352905273438,56.20400857925415,,,,1,0,0,0,,
experiment_20260728_124405,p00693,F5,0,2,456666,1197,457863,,90.48885488510132,,0.1984262466430664,5.890933036804199,96.59789848327637,,,,2,0,1,0,,
experiment_20260728_124405,p00693,F3,0,1,78639,606,79245,,41.31164336204529,,0.09962964057922363,2.523677110671997,43.93946933746338,,,,1,0,0,0,,
experiment_20260728_124405,p00693,F2,0,1,85288,659,85947,,53.090436697006226,,0.09822940826416016,2.087578296661377,55.286991596221924,,,,1,0,0,0,,
experiment_20260728_124405,p00788,F4,0,1,81016,769,81785,,33.76528835296631,,0.12084746360778809,6.299027919769287,40.202207803726196,,,,1,0,0,0,,
experiment_20260728_124405,p00788,F1,0,1,85291,616,85907,,38.71070456504822,,0.16356587409973145,6.15624737739563,45.04702615737915,,,,1,0,0,0,,
experiment_20260728_124405,p00788,F5,0,5,1078950,8934,1087884,,332.4930534362793,,0.38224363327026367,23.88372302055359,356.81419944763184,,,,2,0,1,0,,
experiment_20260728_124405,p00788,F3,0,1,86359,616,86975,,47.76280689239502,,0.24564456939697266,8.041026592254639,56.0634708404541,,,,1,0,0,0,,
experiment_20260728_124405,p00788,F2,0,1,85063,867,85930,,39.69050097465515,,0.25014567375183105,7.914045572280884,47.87123155593872,,,,1,0,0,0,,
experiment_20260728_124405,p00793,F4,0,1,321743,1114,322857,,104.75173449516296,,0.19113779067993164,4.8785080909729,109.87483930587769,,,,1,0,0,0,,
experiment_20260728_124405,p00793,F1,0,3,949463,6143,955606,,261.8916885852814,,0.21469545364379883,7.966312646865845,270.1483807563782,,,,1,0,0,0,,
experiment_20260728_124405,p00793,F5,0,2,502963,3552,506515,,211.61859798431396,,0.24717092514038086,8.861479759216309,220.74896478652954,,,,1,0,0,0,,
experiment_20260728_124405,p00793,F3,0,5,1600722,11261,1611983,,520.3376548290253,,0.2003650665283203,6.916118860244751,527.5007665157318,,,,1,0,0,0,,
experiment_20260728_124405,p00793,F2,0,1,321752,1031,322783,,47.46285653114319,,0.13692355155944824,5.969635725021362,53.616718769073486,,,,1,0,0,0,,
experiment_20260728_124405,p00859,F4,0,1,118503,841,119344,,37.79271578788757,,0.11458611488342285,2.1086418628692627,40.0332977771759,,,,1,0,0,0,,
experiment_20260728_124405,p00859,F1,0,1,120901,1060,121961,,41.37453293800354,,0.09237289428710938,2.2163634300231934,43.696194648742676,,,,1,0,0,0,,
experiment_20260728_124405,p00859,F5,0,1,244718,901,245619,,52.68102788925171,,0.12684869766235352,2.6964683532714844,55.51648759841919,,,,1,0,0,0,,
experiment_20260728_124405,p00859,F3,0,1,126438,809,127247,,48.596781969070435,,0.10245442390441895,2.6064720153808594,51.310744762420654,,,,1,0,0,0,,
experiment_20260728_124405,p00859,F2,0,1,116766,548,117314,,33.94272470474243,,0.09663534164428711,2.467108726501465,36.52521276473999,,,,1,0,0,0,,
experiment_20260728_124405,p00867,F4,0,5,2130990,11217,2142207,,480.7331736087799,,0.1668102741241455,4.207222938537598,485.2327527999878,,,,1,0,0,0,,
experiment_20260728_124405,p00867,F1,0,5,2146346,13371,2159717,,617.5978944301605,,0.24645757675170898,3.3150010108947754,621.336971282959,,,,1,0,0,0,,
experiment_20260728_124405,p00867,F5,0,5,3197126,11359,3208485,,578.4141292572021,,0.3888683319091797,6.779657363891602,585.6923987865448,,,,2,0,1,0,,
experiment_20260728_124405,p00867,F3,0,5,2107548,8836,2116384,,464.681613445282,,0.21009159088134766,3.090094804763794,468.04741644859314,,,,1,0,0,0,,
experiment_20260728_124405,p00867,F2,0,2,830563,3481,834044,,133.28068733215332,,0.8875446319580078,5.591332197189331,139.9181854724884,,,,1,0,0,0,,
experiment_20260728_124405,p01296,F4,0,5,1886614,8707,1895321,,399.2859103679657,,0.12137937545776367,4.2246246337890625,403.7258069515228,,,,1,0,0,0,,
experiment_20260728_124405,p01296,F1,0,2,738037,1738,739775,,213.77383470535278,,0.31200647354125977,7.5445051193237305,221.70487475395203,,,,2,0,1,0,,
experiment_20260728_124405,p01296,F5,0,5,2815750,10191,2825941,,540.6072061061859,,0.111419677734375,6.945961236953735,547.703873872757,,,,1,0,0,0,,
experiment_20260728_124405,p01296,F3,0,5,1890231,11622,1901853,,515.5312752723694,,0.161360502243042,6.551144599914551,522.3022513389587,,,,1,0,0,0,,
experiment_20260728_124405,p01296,F2,0,2,750423,4025,754448,,191.79471135139465,,0.15894699096679688,564.0577912330627,756.1019971370697,,,,1,0,0,0,,
experiment_20260728_124405,p01315,F4,0,1,108571,607,109178,,85.88995265960693,,0.09836506843566895,2.6881110668182373,88.7034957408905,,,,1,0,0,0,,
experiment_20260728_124405,p01315,F1,0,1,84132,514,84646,,40.49618577957153,,0.09336256980895996,2.6409530639648438,43.24885082244873,,,,1,0,0,0,,
experiment_20260728_124405,p01315,F5,0,3,724753,2007,726760,,143.37824320793152,,0.5326499938964844,16.348653554916382,160.29236388206482,,,,3,0,2,0,,
experiment_20260728_124405,p01315,F3,0,1,88060,466,88526,,49.05780220031738,,0.09169769287109375,3.0073063373565674,52.16239285469055,,,,1,0,0,0,,
experiment_20260728_124405,p01315,F2,0,1,77590,529,78119,,43.55193328857422,,0.10003876686096191,2.5451157093048096,46.21086096763611,,,,1,0,0,0,,
experiment_20260728_124405,p01571,F4,0,5,1890709,10849,1901558,,552.9956212043762,,0.2501201629638672,7.7387449741363525,561.0723693370819,,,,2,0,1,0,,
experiment_20260728_124405,p01571,F1,0,5,1905368,11623,1916991,,557.1531927585602,,0.1946120262145996,7.99589729309082,565.4333956241608,,,,1,0,0,0,,
experiment_20260728_124405,p01571,F5,0,5,2669173,6570,2675743,,461.6373646259308,,0.12531185150146484,4.292465448379517,466.084743976593,,,,1,0,0,0,,
experiment_20260728_124405,p01571,F3,0,5,1885630,11473,1897103,,485.0511243343353,,0.14499711990356445,4.736509799957275,489.9629943370819,,,,1,0,0,0,,
experiment_20260728_124405,p01571,F2,0,1,352258,1026,353284,,81.39020681381226,,0.10962581634521484,3.7206332683563232,85.28788375854492,,,,1,0,0,0,,
experiment_20260728_124405,p01687,F4,0,1,101017,322,101339,,59.799182415008545,,0.0881948471069336,2.0609242916107178,61.96171522140503,,,,1,0,0,0,,
experiment_20260728_124405,p01687,F1,0,2,229007,3019,232026,,158.85170531272888,,0.19978070259094238,7.993839502334595,167.05807209014893,,,,1,0,0,0,,
experiment_20260728_124405,p01687,F5,0,2,403832,444,404276,,116.09597444534302,,0.3006772994995117,13.991159915924072,130.40781211853027,,,,2,0,1,0,,
experiment_20260728_124405,p01687,F3,0,1,103545,523,104068,,61.995335817337036,,0.06522583961486816,1.8950371742248535,63.95922827720642,,,,1,0,0,0,,
experiment_20260728_124405,p01687,F2,0,2,212976,3070,216046,,139.6009500026703,,0.2984445095062256,6.771085977554321,146.73113870620728,,,,1,0,0,0,,
experiment_20260728_124405,p01766,F4,0,1,52008,616,52624,,31.056430339813232,,0.1699810028076172,15.732090950012207,46.97880792617798,,,,1,0,0,0,,
experiment_20260728_124405,p01766,F1,0,2,103650,1114,104764,,54.79491186141968,,0.5790002346038818,19.180561065673828,74.59025645256042,,,,2,0,1,0,,
experiment_20260728_124405,p01766,F5,0,3,638473,3613,642086,,240.50870537757874,,0.4240384101867676,18.171452522277832,259.1283690929413,,,,2,0,1,0,,
experiment_20260728_124405,p01766,F3,0,1,53204,519,53723,,32.668177127838135,,0.24210643768310547,13.655574083328247,46.5787091255188,,,,1,0,0,0,,
experiment_20260728_124405,p01766,F2,0,1,55744,534,56278,,39.79597067832947,,0.4060685634613037,11.64853286743164,51.86538028717041,,,,1,0,0,0,,
experiment_20260728_124405,p01970,F4,0,1,68963,591,69554,,34.7485568523407,,0.23907256126403809,17.43341326713562,52.44987630844116,,,,1,0,0,0,,
experiment_20260728_124405,p01970,F1,0,1,77867,570,78437,,44.969053745269775,,0.22145843505859375,19.660379886627197,64.8594217300415,,,,1,0,0,0,,
experiment_20260728_124405,p01970,F5,0,3,721367,4041,725408,,174.12060832977295,,0.5347144603729248,67.25288796424866,241.94603538513184,,,,2,0,1,0,,
experiment_20260728_124405,p01970,F3,0,1,73193,492,73685,,39.51507019996643,,0.3343322277069092,20.225542545318604,60.078901529312134,,,,1,0,0,0,,
experiment_20260728_124405,p01970,F2,0,1,67657,606,68263,,33.8367600440979,,0.20743274688720703,20.063271522521973,54.117541551589966,,,,1,0,0,0,,
experiment_20260728_124405,p02029,F4,0,5,943017,9346,952363,,485.94909501075745,,0.3551981449127197,10.45883584022522,496.8244934082031,,,,3,0,2,0,,
experiment_20260728_124405,p02029,F1,0,5,933245,12770,946015,,448.8675801753998,,0.0,0.0,448.91840052604675,,,,0,0,0,0,,
experiment_20260728_124405,p02029,F5,0,5,1561582,6108,1567690,,592.5059354305267,,0.23882317543029785,10.489480972290039,603.2594602108002,,,,2,0,1,0,,
experiment_20260728_124405,p02029,F3,0,5,942363,11966,954329,,413.1233205795288,,0.18482279777526855,8.743555784225464,422.0832486152649,,,,1,0,0,0,,
experiment_20260728_124405,p02029,F2,0,2,372787,5109,377896,,226.55612063407898,,0.0,0.0,226.60537552833557,,,,0,0,0,0,,
experiment_20260728_124405,p02100,F4,0,3,216313,2158,218471,,113.5363416671753,,0.6656067371368408,267.8275203704834,382.0717840194702,,,,3,0,2,0,,
experiment_20260728_124405,p02100,F1,0,3,213796,1493,215289,,129.197913646698,,0.5505602359771729,346.10563254356384,475.8911442756653,,,,3,0,2,0,,
experiment_20260728_124405,p02100,F5,0,2,364342,1028,365370,,138.99008631706238,,0.4381532669067383,16.495381355285645,155.9514524936676,,,,2,0,1,0,,
experiment_20260728_124405,p02100,F3,0,2,129213,924,130137,,78.41036033630371,,0.2859475612640381,354.47137451171875,433.1817009449005,,,,2,0,1,0,,
experiment_20260728_124405,p02100,F2,0,1,72864,492,73356,,51.36553907394409,,0.18635940551757812,365.52810621261597,417.0989418029785,,,,1,0,0,0,,
experiment_20260728_124405,p02289,F4,0,1,217610,1140,218750,,53.774537086486816,,0.11488914489746094,4.866862773895264,58.844406604766846,,,,1,0,0,0,,
experiment_20260728_124405,p02289,F1,0,1,251123,1169,252292,,65.17113208770752,,0.13191604614257812,6.175403118133545,71.54302763938904,,,,1,0,0,0,,
experiment_20260728_124405,p02289,F5,0,1,403193,1200,404393,,79.35161685943604,,0.1390690803527832,4.98847508430481,84.50485134124756,,,,1,0,0,0,,
experiment_20260728_124405,p02289,F3,0,1,213088,607,213695,,40.87787485122681,,0.10144805908203125,4.8486714363098145,45.83743906021118,,,,1,0,0,0,,
experiment_20260728_124405,p02289,F2,0,1,212798,473,213271,,40.02782416343689,,0.20186305046081543,5.5670554637908936,45.86127781867981,,,,1,0,0,0,,
experiment_20260728_124405,p02474,F4,0,1,21057,560,21617,,29.363545894622803,,0.22858500480651855,12.840334415435791,42.443119525909424,,,,1,0,0,0,,
experiment_20260728_124405,p02474,F1,0,1,20493,558,21051,,29.689884424209595,,0.22867584228515625,13.275246381759644,43.20662260055542,,,,1,0,0,0,,
experiment_20260728_124405,p02474,F5,0,5,1176120,8232,1184352,,339.35057044029236,,0.11695384979248047,9.477981328964233,348.98006224632263,,,,1,0,0,0,,
experiment_20260728_124405,p02474,F3,0,1,27959,583,28542,,21.18142342567444,,0.3662838935852051,13.139080286026001,34.694698095321655,,,,1,0,0,0,,
experiment_20260728_124405,p02474,F2,0,1,25684,554,26238,,20.623989582061768,,0.1641228199005127,11.922465085983276,32.71995711326599,,,,1,0,0,0,,
experiment_20260728_124405,p02477,F4,0,1,222206,1121,223327,,60.266173362731934,,0.12131404876708984,2.7776856422424316,63.18973922729492,,,,1,0,0,0,,
experiment_20260728_124405,p02477,F1,0,3,697611,6264,703875,,191.4937994480133,,0.12807726860046387,4.259806156158447,195.9179184436798,,,,1,0,0,0,,
experiment_20260728_124405,p02477,F5,0,3,2200419,3588,2204007,,248.4722375869751,,0.30391740798950195,7.734939098358154,256.5460522174835,,,,3,2,1,0,,
experiment_20260728_124405,p02477,F3,0,1,208134,1019,209153,,59.40057158470154,,0.1395730972290039,2.688601493835449,62.23462653160095,,,,1,0,0,0,,
experiment_20260728_124405,p02477,F2,0,1,220356,1086,221442,,61.839923620224,,0.16359376907348633,2.9798758029937744,65.00826025009155,,,,1,0,0,0,,
experiment_20260728_124405,p02788,F4,0,2,362556,2727,365283,,96.63577079772949,,0.280717134475708,14.899675846099854,111.89029574394226,,,,2,0,1,0,,
experiment_20260728_124405,p02788,F1,0,1,168789,664,169453,,56.9767849445343,,0.18883395195007324,6.150377988815308,63.35251498222351,,,,1,0,0,0,,
experiment_20260728_124405,p02788,F5,0,3,1053079,5139,1058218,,301.4211537837982,,0.3043680191040039,9.132799625396729,310.8875594139099,,,,2,0,1,0,,
experiment_20260728_124405,p02788,F3,0,1,151655,649,152304,,23.61814785003662,,0.12088799476623535,6.285458087921143,30.03518295288086,,,,1,0,0,0,,
experiment_20260728_124405,p02788,F2,0,1,160293,633,160926,,54.649227142333984,,0.09998774528503418,2.732846260070801,57.519856452941895,,,,1,0,0,0,,
experiment_20260728_124405,p02814,F4,0,1,131589,606,132195,,56.26077723503113,,0.10564851760864258,2.4818379878997803,58.866432666778564,,,,1,0,0,0,,
experiment_20260728_124405,p02814,F1,0,3,447500,3582,451082,,197.93517303466797,,0.516624927520752,9.379772663116455,207.87014603614807,,,,2,0,1,0,,
experiment_20260728_124405,p02814,F5,0,4,1016708,4105,1020813,,259.9401376247406,,0.5333297252655029,21.2674663066864,281.7747440338135,,,,3,0,2,0,,
experiment_20260728_124405,p02814,F3,0,2,249787,1076,250863,,87.71674609184265,,0.42688703536987305,9.820594549179077,97.98188090324402,,,,2,0,1,0,,
experiment_20260728_124405,p02814,F2,0,1,137262,530,137792,,59.107290744781494,,0.25904369354248047,2.6971726417541504,62.088841915130615,,,,1,0,0,0,,
experiment_20260728_124405,p02950,F4,0,5,953005,6595,959600,,403.028373003006,,0.730226993560791,20.37041211128235,424.1847434043884,,,,4,0,3,0,,
experiment_20260728_124405,p02950,F1,0,5,936934,2625,939559,,387.6615345478058,,0.4471096992492676,20.736267805099487,408.9047956466675,,,,3,0,2,0,,
experiment_20260728_124405,p02950,F5,0,5,1507090,10216,1517306,,329.3717267513275,,0.0,0.0,329.3943088054657,,,,0,0,0,0,,
experiment_20260728_124405,p02950,F3,0,4,718445,2833,721278,,259.3264603614807,,0.3843114376068115,15.186832666397095,274.93211698532104,,,,4,0,3,0,,
experiment_20260728_124405,p02950,F2,0,2,382368,2554,384922,,153.53185868263245,,0.0,0.0,153.551203250885,,,,0,0,0,0,,
experiment_20260728_124405,p03006,F4,0,5,1479539,8688,1488227,,315.47351694107056,,0.19850564002990723,6.627367734909058,322.3326075077057,,,,2,0,1,0,,
experiment_20260728_124405,p03006,F1,0,5,1508652,10848,1519500,,295.8885736465454,,0.12999272346496582,25.66041851043701,321.7593426704407,,,,1,0,0,0,,
experiment_20260728_124405,p03006,F5,0,5,3904484,6457,3910941,,420.06125926971436,,0.37569117546081543,27.85191035270691,448.37951731681824,,,,2,0,1,0,,
experiment_20260728_124405,p03006,F3,0,5,1446962,6338,1453300,,344.21102571487427,,0.34120941162109375,26.822246313095093,371.4059934616089,,,,2,0,1,0,,
experiment_20260728_124405,p03006,F2,0,1,300918,1057,301975,,77.88090944290161,,0.24805688858032227,27.031784057617188,105.18498659133911,,,,1,0,0,0,,
experiment_20260728_124405,p03111,F4,0,3,917096,1359,918455,,85.94967889785767,,0.4086110591888428,147.65633344650269,234.05895972251892,,,,3,0,2,0,,
experiment_20260728_124405,p03111,F1,0,4,1371860,5975,1377835,,352.8645176887512,,0.34964442253112793,60.97806000709534,414.24084305763245,,,,2,0,1,0,,
experiment_20260728_124405,p03111,F5,0,5,4007423,6516,4013939,,489.3547353744507,,0.3015918731689453,230.0199694633484,719.743923664093,,,,3,0,2,0,,
experiment_20260728_124405,p03111,F3,0,4,1336691,4986,1341677,,307.9905655384064,,0.29760265350341797,297.8432288169861,606.1576910018921,,,,3,0,2,0,,
experiment_20260728_124405,p03111,F2,0,1,310032,543,310575,,34.043182373046875,,0.14853692054748535,97.12226104736328,131.34507298469543,,,,1,0,0,0,,
experiment_20260728_124405,p03142,F4,0,3,1010825,4255,1015080,,190.81997966766357,,0.43883848190307617,17.19487428665161,208.53048133850098,,,,2,0,1,0,,
experiment_20260728_124405,p03142,F1,0,2,615384,1133,616517,,62.46907925605774,,0.28863024711608887,17.36808705329895,80.17961287498474,,,,2,0,1,0,,
experiment_20260728_124405,p03142,F5,0,1,0,0,0,,50.06295108795166,,0.0,0.0,50.09966969490051,,,,0,0,0,0,,
experiment_20260728_124405,p03142,F3,0,1,306518,722,307240,,28.752262115478516,,0.22353720664978027,7.793126106262207,36.78790211677551,,,,1,0,0,0,,
experiment_20260728_124405,p03142,F2,0,2,655845,3103,658948,,105.21381187438965,,0.20924735069274902,11.145805835723877,116.62692427635193,,,,1,0,0,0,,
experiment_20260728_124405,p03199,F4,0,5,1194893,10322,1205215,,516.5616464614868,,0.29915595054626465,79.1378972530365,596.0925905704498,,,,3,0,2,0,,
experiment_20260728_124405,p03199,F1,0,5,1198678,7430,1206108,,554.0774598121643,,0.2352278232574463,12.379981279373169,566.7762207984924,,,,2,0,1,0,,
experiment_20260728_124405,p03199,F5,0,5,2270300,12553,2282853,,431.7434697151184,,0.0,0.0,431.7896931171417,,,,0,0,0,0,,
experiment_20260728_124405,p03199,F3,0,5,1188762,10661,1199423,,582.9762187004089,,0.1701979637145996,65.49252486228943,648.6688709259033,,,,1,0,0,0,,
experiment_20260728_124405,p03199,F2,0,1,237415,1,237416,,93.21507930755615,,0.0,0.0,93.27067637443542,,,,0,0,0,0,,
experiment_20260728_124405,p03261,F4,0,4,417519,1310,418829,,93.49208092689514,,0.7188172340393066,69.70151233673096,163.94356226921082,,,,4,0,3,0,,
experiment_20260728_124405,p03261,F1,0,3,317319,1102,318421,,90.1916754245758,,0.5006675720214844,39.558109283447266,130.27809143066406,,,,3,0,2,0,,
experiment_20260728_124405,p03261,F5,0,5,3109429,2186,3111615,,487.8047866821289,,1.0261926651000977,10.819557666778564,499.72421860694885,,,,5,0,3,0,,
experiment_20260728_124405,p03261,F3,0,5,547573,1805,549378,,313.5524067878723,,0.7197494506835938,22.52538299560547,336.83169412612915,,,,5,0,3,0,,
experiment_20260728_124405,p03261,F2,0,1,99569,361,99930,,48.194936752319336,,0.11741781234741211,2.0811498165130615,50.54439997673035,,,,1,0,0,0,,
experiment_20260728_124405,p03430,F4,0,3,549423,5729,555152,,185.8729648590088,,0.26564955711364746,49.687429904937744,235.87778067588806,,,,1,0,0,0,,
experiment_20260728_124405,p03430,F1,0,5,961867,12783,974650,,355.1037583351135,,0.0,0.0,355.15334701538086,,,,0,0,0,0,,
experiment_20260728_124405,p03430,F5,0,2,481964,2360,484324,,77.73359751701355,,0.2773776054382324,103.91913080215454,181.95092725753784,,,,2,0,1,0,,
experiment_20260728_124405,p03430,F3,0,2,364889,3112,368001,,137.09421586990356,,0.25593018531799316,34.06045365333557,171.42288255691528,,,,1,0,0,0,,
experiment_20260728_124405,p03430,F2,0,2,360731,3054,363785,,107.66404914855957,,0.11399126052856445,61.63151574134827,169.47191071510315,,,,1,0,0,0,,
experiment_20260728_124405,p03434,F4,0,1,202314,380,202694,,22.830994844436646,,0.10689520835876465,4.918889999389648,27.873599529266357,,,,1,0,0,0,,
experiment_20260728_124405,p03434,F1,0,1,197332,356,197688,,19.135114908218384,,0.19139719009399414,8.421764135360718,27.76003074645996,,,,1,0,0,0,,
experiment_20260728_124405,p03434,F5,0,3,1928772,5450,1934222,,210.64463710784912,,0.09302353858947754,2.46897554397583,213.2405240535736,,,,1,0,0,0,,
experiment_20260728_124405,p03434,F3,0,1,203459,346,203805,,31.799627780914307,,0.11287736892700195,6.578495740890503,38.50185465812683,,,,1,0,0,0,,
experiment_20260728_124405,p03434,F2,0,1,198286,335,198621,,22.20556402206421,,0.18978261947631836,6.242370367050171,28.65527868270874,,,,1,0,0,0,,
experiment_20260728_124405,p03493,F4,0,1,159350,112,159462,,9.237208127975464,,0.15904545783996582,6.002742052078247,15.409792184829712,,,,1,0,0,0,,
experiment_20260728_124405,p03493,F1,0,1,190481,111,190592,,58.26498866081238,,0.09759712219238281,4.46540641784668,62.837263345718384,,,,1,0,0,0,,
experiment_20260728_124405,p03493,F5,0,1,501687,109,501796,,21.484025239944458,,0.14822888374328613,6.679562330245972,28.323715209960938,,,,1,0,0,0,,
experiment_20260728_124405,p03493,F3,0,1,163611,121,163732,,16.32381510734558,,0.1481778621673584,7.993125677108765,24.471856117248535,,,,1,0,0,0,,
experiment_20260728_124405,p03493,F2,0,1,161206,109,161315,,13.210142850875854,,0.1695256233215332,7.5163702964782715,20.910916566848755,,,,1,0,0,0,,
experiment_20260728_124405,p03510,F4,0,2,296562,1258,297820,,96.15283608436584,,0.31151270866394043,15.322707414627075,111.83871102333069,,,,2,0,1,0,,
experiment_20260728_124405,p03510,F1,0,3,493610,1502,495112,,217.8000431060791,,0.369356632232666,17.340911626815796,235.56469655036926,,,,2,0,1,0,,
experiment_20260728_124405,p03510,F5,0,5,1353046,10537,1363583,,338.0326278209686,,0.20807743072509766,11.79444932937622,350.07001304626465,,,,1,0,0,0,,
experiment_20260728_124405,p03510,F3,0,2,341698,1979,343677,,169.59808468818665,,0.4118814468383789,20.723921537399292,190.76032853126526,,,,2,0,1,0,,
experiment_20260728_124405,p03510,F2,0,1,174075,717,174792,,76.95601463317871,,0.14221644401550293,2.927098512649536,80.06538534164429,,,,1,0,0,0,,
experiment_20260728_124405,p03543,F4,0,1,57109,176,57285,,49.856911420822144,,0.1805281639099121,7.58990478515625,57.637656688690186,,,,1,0,0,0,,
experiment_20260728_124405,p03543,F1,0,1,52848,164,53012,,38.354084730148315,,0.1866140365600586,8.651830434799194,47.20875549316406,,,,1,0,0,0,,
experiment_20260728_124405,p03543,F5,0,1,173357,161,173518,,57.10122203826904,,0.0896153450012207,4.472811222076416,61.67511773109436,,,,1,0,0,0,,
