schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,flow_name,flow_layout_version,source_flow_layout_version,source_flow_name,error_context_enabled,iterative,started_at,completed_at,configuration_hash,request_hash,fairness_configuration,git_commit,tool_versions,original_obfuscated_binary_path,reference_executable_path,reference_executable_kind,strict_mandated_oracle_compatible,historical_status,status,inconclusive_reason,llm_calls,input_tokens,output_tokens,total_tokens,estimated_api_cost,llm_latency,preprocessing_time,compile_time,fuzzing_time,total_runtime,time_to_first_candidate,time_to_first_compilable_candidate,time_to_first_behavioral_pass_candidate,compiler_attempts,compile_success_first,any_compile_success_within_budget,last_candidate_compile_success,compile_repair_case,compile_repair_rounds,compile_repair_success,compile_candidate_before_repair,compile_candidate_after_repair,compiler_feedback_path,compiler_repair_applied,behavioral_repair_case,behavioral_repair_rounds,behavioral_repair_success,behavioral_candidate_before_repair,behavioral_candidate_after_repair,behavioral_repair_applied,counterexamples_used,counterexample_ids_used,regression_corpus_size,first_behavioral_pass,final_behavioral_pass,counterexample_ever_found,reproducible_counterexample_ever_found,final_counterexample_found,reproducible_final_counterexample,fuzzing_completed,behavioral_validation_completed,fuzz_generated,fuzz_executed_on_both,fuzz_valid,fuzz_invalid,fuzz_matches,fuzz_mismatches,fuzz_execution_errors,input_match_rate,binary_lifting_completed,raw_ir_generated,llvm_deobfuscation_completed,llvm_ir_verification_completed,pseudocode_generated,llm_generation_completed,compilation_completed,candidate_accepted,canonical_e2e_success,flow_specific_recovery_success,peak_memory,cpu_time,raw_ir_path,clean_ir_path,llvm_verify_attempted,llvm_verify_success,llvm_verify_error,raw_instruction_count,clean_instruction_count,instruction_reduction_percent,raw_basic_block_count,clean_basic_block_count,basic_block_reduction_percent,raw_conditional_branch_count,clean_conditional_branch_count,conditional_branch_reduction_percent,readability_variables,readability_loops,readability_conditions,readability_logic_flow,readability_structure,readability_overall,evaluator_id,evaluation_method,original_sloc,recovered_sloc,sloc_ratio,provenance_warnings,derived_from_flow_id,derived_from_run_id,derivation_policy,independent_run,cancelled_reason
2.0,experiment_20260728_124405,c5cd3d01959d9e55a898,p01687,F3,F4,0,s146593197,NO_PSEUDOCODE,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_ITERATIVE,True,True,2026-07-28T06:12:31.193732+00:00,2026-07-28T06:13:35.152225+00:00,0a50439767e051134d50e0c125ffc0a476c80f3771a177d9e53af39025cf3b41,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_PSEUDOCODE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01687/s146593197_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01687/p01687_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,103545,523,104068,,61.995335817337036,,0.06522583961486816,1.8950371742248535,63.95922827720642,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1007,1000,1000,7,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01687/p01687.ll,/home/dungbv/clau/result/eval_20260728_124405/p01687/p01687_brightened.ll,True,True,,2708,732,72.96898079763663,139,47,66.18705035971223,64,17,73.4375,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,c9bb6596e7544092d21c,p01687,F2,F5,0,s146593197,NO_ERROR_CONTEXT,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ONESHOT,False,False,2026-07-28T06:12:32.828875+00:00,2026-07-28T06:14:59.553746+00:00,734b259d211841c8bb13ad0811817569adb6e339c9eb5bd9ba318f5938e24be0,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_ERROR_CONTEXT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ONESHOT"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01687/s146593197_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01687/p01687_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,2,212976,3070,216046,,139.6009500026703,,0.2984445095062256,6.771085977554321,146.73113870620728,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01687/p01687.ll,/home/dungbv/clau/result/eval_20260728_124405/p01687/p01687_brightened.ll,True,True,,2708,732,72.96898079763663,139,47,66.18705035971223,64,17,73.4375,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,3956275d04b09e1adf1d,p01766,F4,F1,0,s942434524,NO_DIRECT_CLEAN_IR,full-first-v1,legacy-full-at-f2-v1,CLEAN_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:16:36.586882+00:00,2026-07-28T06:17:23.558666+00:00,066689bcb3e22f43361c48e264d6d0507f02fc3b6b30cb3df0d2905796b991a9,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_DIRECT_CLEAN_IR"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01766/s942434524_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,52008,616,52624,,31.056430339813232,,0.1699810028076172,15.732090950012207,46.97880792617798,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766.ll,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_brightened.ll,True,True,,2584,392,84.82972136222911,122,21,82.78688524590164,57,11,80.7017543859649,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,f87feeea89c984a91956,p01766,F1,F2,0,s942434524,FULL,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:17:04.011940+00:00,2026-07-28T06:18:18.593789+00:00,b4767f641f3f844499a533c75dce3240b7790024b419d665e6528261e4b6d8cf,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""FULL"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01766/s942434524_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,2,103650,1114,104764,,54.79491186141968,,0.5790002346038818,19.180561065673828,74.59025645256042,,,,2,True,True,True,False,0,,,/home/dungbv/clau/result/eval_20260728_124405/p01766/F2/recovered_iter2.c,,False,True,1,True,/home/dungbv/clau/result/eval_20260728_124405/p01766/F2/recovered_iter1.c,/home/dungbv/clau/result/eval_20260728_124405/p01766/F2/recovered_iter2.c,True,0,[],,False,True,True,True,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766.ll,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_brightened.ll,True,True,,2584,392,84.82972136222911,122,21,82.78688524590164,57,11,80.7017543859649,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Only final fuzz reports and compact prior-round summaries survived."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,3664676e875088dfad68,p01766,F5,F3,0,s942434524,RAW_IR_BASELINE,full-first-v1,legacy-full-at-f2-v1,RAW_IR_ITERATIVE,True,True,2026-07-28T06:17:23.573132+00:00,2026-07-28T06:21:42.695942+00:00,d6aa713ca515183868e37bdaf7d4b3e9e1889bb33918649b4f9f2c10cea92c54,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""RAW_IR_BASELINE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""RAW_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01766/s942434524_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,3,638473,3613,642086,,240.50870537757874,,0.4240384101867676,18.171452522277832,259.1283690929413,,,,2,True,True,True,False,0,,,/home/dungbv/clau/result/eval_20260728_124405/p01766/F3/recovered_iter2.c,,False,True,1,True,/home/dungbv/clau/result/eval_20260728_124405/p01766/F3/recovered_iter1.c,/home/dungbv/clau/result/eval_20260728_124405/p01766/F3/recovered_iter2.c,True,0,[],,False,True,True,True,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766.ll,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_brightened.ll,True,True,,2584,392,84.82972136222911,122,21,82.78688524590164,57,11,80.7017543859649,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Only final fuzz reports and compact prior-round summaries survived."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,2a73b0087e5182a1e553,p01766,F3,F4,0,s942434524,NO_PSEUDOCODE,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_ITERATIVE,True,True,2026-07-28T06:18:18.595261+00:00,2026-07-28T06:19:05.173441+00:00,0a50439767e051134d50e0c125ffc0a476c80f3771a177d9e53af39025cf3b41,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_PSEUDOCODE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01766/s942434524_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,53204,519,53723,,32.668177127838135,,0.24210643768310547,13.655574083328247,46.5787091255188,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766.ll,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_brightened.ll,True,True,,2584,392,84.82972136222911,122,21,82.78688524590164,57,11,80.7017543859649,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,cca613eb4d8dfc501e34,p01766,F2,F5,0,s942434524,NO_ERROR_CONTEXT,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ONESHOT,False,False,2026-07-28T06:18:19.261568+00:00,2026-07-28T06:19:11.122360+00:00,734b259d211841c8bb13ad0811817569adb6e339c9eb5bd9ba318f5938e24be0,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_ERROR_CONTEXT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ONESHOT"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01766/s942434524_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,55744,534,56278,,39.79597067832947,,0.4060685634613037,11.64853286743164,51.86538028717041,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766.ll,/home/dungbv/clau/result/eval_20260728_124405/p01766/p01766_brightened.ll,True,True,,2584,392,84.82972136222911,122,21,82.78688524590164,57,11,80.7017543859649,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,1fab149af792359b97d9,p01970,F4,F1,0,s660972586,NO_DIRECT_CLEAN_IR,full-first-v1,legacy-full-at-f2-v1,CLEAN_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:14:36.919847+00:00,2026-07-28T06:15:29.355727+00:00,066689bcb3e22f43361c48e264d6d0507f02fc3b6b30cb3df0d2905796b991a9,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_DIRECT_CLEAN_IR"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01970/s660972586_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,68963,591,69554,,34.7485568523407,,0.23907256126403809,17.43341326713562,52.44987630844116,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970.ll,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970_brightened.ll,True,True,,3585,423,88.20083682008368,176,66,62.5,82,4,95.1219512195122,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,7b1d94691e7e76a58c54,p01970,F1,F2,0,s660972586,FULL,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:14:46.123775+00:00,2026-07-28T06:15:50.978500+00:00,b4767f641f3f844499a533c75dce3240b7790024b419d665e6528261e4b6d8cf,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""FULL"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01970/s660972586_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,77867,570,78437,,44.969053745269775,,0.22145843505859375,19.660379886627197,64.8594217300415,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970.ll,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970_brightened.ll,True,True,,3585,423,88.20083682008368,176,66,62.5,82,4,95.1219512195122,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,e67950ddea052808bb00,p01970,F5,F3,0,s660972586,RAW_IR_BASELINE,full-first-v1,legacy-full-at-f2-v1,RAW_IR_ITERATIVE,True,True,2026-07-28T06:14:57.979661+00:00,2026-07-28T06:18:59.921118+00:00,d6aa713ca515183868e37bdaf7d4b3e9e1889bb33918649b4f9f2c10cea92c54,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""RAW_IR_BASELINE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""RAW_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01970/s660972586_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,3,721367,4041,725408,,174.12060832977295,,0.5347144603729248,67.25288796424866,241.94603538513184,,,,2,True,True,True,False,0,,,/home/dungbv/clau/result/eval_20260728_124405/p01970/F3/recovered_iter2.c,,False,True,1,True,/home/dungbv/clau/result/eval_20260728_124405/p01970/F3/recovered_iter1.c,/home/dungbv/clau/result/eval_20260728_124405/p01970/F3/recovered_iter2.c,True,0,[],,False,True,True,True,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970.ll,/home/dungbv/clau/result/eval_20260728_124405/p01970/p01970_brightened.ll,True,True,,3585,423,88.20083682008368,176,66,62.5,82,4,95.1219512195122,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Only final fuzz reports and compact prior-round summaries survived."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
