schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,attempt_index,generation_iteration,candidate_index,attempt_variant,model,model_version,temperature,top_p,max_tokens,input_tokens,output_tokens,total_tokens,estimated_cost,latency_seconds,prompt_path,response_path,candidate_source_path,candidate_source_hash,finish_reason,metadata_path,provenance,compile_command,compiler_version,compile_exit_code,compile_success,link_success,executable_created,executable_path,executable_hash,compile_time,diagnostics_path,failure_category,is_compile_repair_attempt
2.0,experiment_20260821_120308,3b9a80400806352b8a42,p00001,F3,F3,0,s092364643,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,47414,326,47740,,10.04264235496521,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,3b9a80400806352b8a42,p00001,F3,F3,0,s092364643,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,47426,314,47740,,10.167644739151001,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,3b9a80400806352b8a42,p00001,F3,F3,0,s092364643,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,47412,328,47740,,10.218928575515747,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00001/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,0b60d3af1ec20dc6052f,p00008,B1,B1,0,s771404612,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,20409,515,20924,,13.858504056930542,/home/dungbv/clau/result/eval_20260821_120308/p00008/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/B1/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,e75a0e0794def8ac4f08,p00008,B2,B2,0,s771404612,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,34748,198,34946,,12.48529601097107,/home/dungbv/clau/result/eval_20260821_120308/p00008/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/B2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/B2/recovered_iter1.c,0a795b4f808b70416dcad173b31607141eb16072eb2db5935e1ca46576ac519c,STOP,/home/dungbv/clau/result/eval_20260821_120308/p00008/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,e93e89ad4c9c898089e9,p00008,F1,F1,0,s771404612,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,216558,315,216873,,11.68376874923706,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,e93e89ad4c9c898089e9,p00008,F1,F1,0,s771404612,llm_attempt,2,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,216547,326,216873,,9.83115839958191,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,e93e89ad4c9c898089e9,p00008,F1,F1,0,s771404612,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,216904,323,217227,,10.04588532447815,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,e93e89ad4c9c898089e9,p00008,F1,F1,0,s771404612,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,216912,315,217227,,29.17748785018921,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,e93e89ad4c9c898089e9,p00008,F1,F1,0,s771404612,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,216904,323,217227,,12.620677947998047,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F1/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,289ea36b7c65408f7817,p00008,F2,F2,0,s771404612,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,216549,324,216873,,12.741925716400146,/home/dungbv/clau/result/eval_20260821_120308/p00008/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F2/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,141755,206,141961,,9.539042711257935,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovered_iter1.c,f99beb6de146077ad58e8d35f511694778277511711a99b8c4f6f64810e07f66,STOP,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,llm_attempt,2,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,144079,321,144400,,10.493643522262573,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,llm_attempt,3,2,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,144080,320,144400,,9.587035894393921,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,llm_attempt,4,3,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,142175,326,142501,,27.87879228591919,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,142187,314,142501,,26.381345987319946,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00008/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,1ec85eacf08315ffded2,p00033,B1,B1,0,s763935897,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,17974,3806,21780,,11.35148549079895,/home/dungbv/clau/result/eval_20260821_120308/p00033/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/B1/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,11afb851b1024d6d34f0,p00033,B2,B2,0,s763935897,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,36830,542,37372,,12.828396797180176,/home/dungbv/clau/result/eval_20260821_120308/p00033/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/B2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/B2/recovered_iter1.c,09a572fe1fcc0b5d8f3aff18f9d8320120a21f62553530d754158cc2126d9191,STOP,/home/dungbv/clau/result/eval_20260821_120308/p00033/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,a7b89c39fa0f457c3d4e,p00033,F1,F1,0,s763935897,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,129956,323,130279,,11.105408191680908,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,a7b89c39fa0f457c3d4e,p00033,F1,F1,0,s763935897,llm_attempt,2,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,129955,324,130279,,11.674707174301147,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,a7b89c39fa0f457c3d4e,p00033,F1,F1,0,s763935897,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,130307,326,130633,,10.159702062606812,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,a7b89c39fa0f457c3d4e,p00033,F1,F1,0,s763935897,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,130306,327,130633,,9.138793230056763,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,a7b89c39fa0f457c3d4e,p00033,F1,F1,0,s763935897,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,130310,323,130633,,12.411934852600098,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F1/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,e16eacaf2d3e40d187ce,p00033,F2,F2,0,s763935897,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,129956,323,130279,,12.003551483154297,/home/dungbv/clau/result/eval_20260821_120308/p00033/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F2/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,47d03e58d48454bbdb00,p00033,F3,F3,0,s763935897,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,85220,321,85541,,11.891005992889404,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,47d03e58d48454bbdb00,p00033,F3,F3,0,s763935897,llm_attempt,2,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,85216,325,85541,,15.782650470733643,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,47d03e58d48454bbdb00,p00033,F3,F3,0,s763935897,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,85648,318,85966,,13.072775602340698,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,47d03e58d48454bbdb00,p00033,F3,F3,0,s763935897,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,85652,314,85966,,11.606975317001343,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,47d03e58d48454bbdb00,p00033,F3,F3,0,s763935897,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,85659,317,85976,,12.10889220237732,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00033/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,b6456c9fbdf30aceb3d4,p00165,B1,B1,0,s722254321,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,17897,318,18215,,27.231131315231323,/home/dungbv/clau/result/eval_20260821_120308/p00165/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/B1/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00165/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,258a39a45aa41851b85d,p00165,B2,B2,0,s722254321,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,25432,375,25807,,27.03316307067871,/home/dungbv/clau/result/eval_20260821_120308/p00165/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/B2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/B2/recovered_iter1.c,9d55051bcf68db44d84e1264e21c43e1336993a55c62c4c327821cf845b68933,STOP,/home/dungbv/clau/result/eval_20260821_120308/p00165/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,cdd8ad7015574e885e15,p00165,F1,F1,0,s722254321,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,128218,318,128536,,26.63373112678528,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,cdd8ad7015574e885e15,p00165,F1,F1,0,s722254321,llm_attempt,2,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,128213,323,128536,,10.820676565170288,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,cdd8ad7015574e885e15,p00165,F1,F1,0,s722254321,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,128568,322,128890,,11.56434941291809,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,cdd8ad7015574e885e15,p00165,F1,F1,0,s722254321,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,128566,324,128890,,11.612896203994751,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,cdd8ad7015574e885e15,p00165,F1,F1,0,s722254321,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,128581,319,128900,,11.716657161712646,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_120308/p00165/F1/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_120308,997adcc183fc045cb533,p00165,F2,F2,0,s722254321,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,8192,128220,316,128536,,26.946329832077026,/home/dungbv/clau/result/eval_20260821_120308/p00165/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_120308/p00165/F2/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260821_120308/p00165/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
