experiment_id,sample_id,raw_ir_path,clean_ir_path,brightened_intermediate_path,llvm_verify_attempted,llvm_verify_success,llvm_verify_error,raw_instruction_count,clean_instruction_count,instruction_reduction_percent,raw_basic_block_count,clean_basic_block_count,basic_block_reduction_percent,raw_conditional_branch_count,clean_conditional_branch_count,conditional_branch_reduction_percent
experiment_20260821_162746,p02788,/home/dungbv/clau/result/eval_20260821_162746/p02788/p02788.ll,/home/dungbv/clau/result/eval_20260821_162746/p02788/p02788_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p02788/p02788_brightened.ll,True,True,,7265,1406,80.64693737095664,294,68,76.87074829931973,136,33,75.73529411764706
experiment_20260821_162746,p02814,/home/dungbv/clau/result/eval_20260821_162746/p02814/p02814.ll,/home/dungbv/clau/result/eval_20260821_162746/p02814/p02814_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p02814/p02814_brightened.ll,True,True,,4450,1058,76.2247191011236,211,108,48.81516587677725,96,30,68.75
experiment_20260821_162746,p02950,/home/dungbv/clau/result/eval_20260821_162746/p02950/p02950.ll,/home/dungbv/clau/result/eval_20260821_162746/p02950/p02950_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p02950/p02950_brightened.ll,True,True,,5340,961,82.00374531835206,284,139,51.056338028169016,137,30,78.1021897810219
experiment_20260821_162746,p03006,/home/dungbv/clau/result/eval_20260821_162746/p03006/p03006.ll,/home/dungbv/clau/result/eval_20260821_162746/p03006/p03006_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03006/p03006_brightened.ll,True,True,,22007,2322,89.44881174171854,1121,92,91.79304192685103,520,9,98.26923076923076
experiment_20260821_162746,p03111,/home/dungbv/clau/result/eval_20260821_162746/p03111/p03111.ll,/home/dungbv/clau/result/eval_20260821_162746/p03111/p03111_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03111/p03111_brightened.ll,True,True,,23532,682,97.101818799932,1105,39,96.47058823529412,513,19,96.29629629629629
experiment_20260821_162746,p03142,/home/dungbv/clau/result/eval_20260821_162746/p03142/p03142.ll,/home/dungbv/clau/result/eval_20260821_162746/p03142/p03142_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03142/p03142_brightened.ll,True,True,,42222,325,99.23025910662687,2009,27,98.65604778496765,939,15,98.40255591054313
experiment_20260821_162746,p03199,/home/dungbv/clau/result/eval_20260821_162746/p03199/p03199.ll,/home/dungbv/clau/result/eval_20260821_162746/p03199/p03199_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03199/p03199_brightened.ll,True,True,,10472,1323,87.3663101604278,457,103,77.4617067833698,216,47,78.24074074074075
experiment_20260821_162746,p03261,/home/dungbv/clau/result/eval_20260821_162746/p03261/p03261.ll,/home/dungbv/clau/result/eval_20260821_162746/p03261/p03261_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03261/p03261_brightened.ll,True,True,,17344,607,96.50023062730627,917,44,95.20174482006543,424,1,99.76415094339622
experiment_20260821_162746,p03430,/home/dungbv/clau/result/eval_20260821_162746/p03430/p03430.ll,/home/dungbv/clau/result/eval_20260821_162746/p03430/p03430_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03430/p03430_brightened.ll,True,True,,4186,1232,70.5685618729097,161,26,83.85093167701864,76,9,88.1578947368421
experiment_20260821_162746,p03434,/home/dungbv/clau/result/eval_20260821_162746/p03434/p03434.ll,/home/dungbv/clau/result/eval_20260821_162746/p03434/p03434_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03434/p03434_brightened.ll,True,True,,17527,247,98.59074570662406,841,16,98.09750297265161,390,6,98.46153846153847
experiment_20260821_162746,p03493,/home/dungbv/clau/result/eval_20260821_162746/p03493/p03493.ll,/home/dungbv/clau/result/eval_20260821_162746/p03493/p03493_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03493/p03493_brightened.ll,True,True,,14028,185,98.68120901055033,660,9,98.63636363636363,303,4,98.67986798679867
experiment_20260821_162746,p03510,/home/dungbv/clau/result/eval_20260821_162746/p03510/p03510.ll,/home/dungbv/clau/result/eval_20260821_162746/p03510/p03510_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03510/p03510_brightened.ll,True,True,,4631,833,82.01252429280933,179,35,80.44692737430168,82,18,78.04878048780488
experiment_20260821_162746,p03543,/home/dungbv/clau/result/eval_20260821_162746/p03543/p03543.ll,/home/dungbv/clau/result/eval_20260821_162746/p03543/p03543_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03543/p03543_brightened.ll,True,True,,2386,163,93.16848281642916,112,8,92.85714285714286,47,4,91.48936170212765
experiment_20260821_162746,p03773,/home/dungbv/clau/result/eval_20260821_162746/p03773/p03773.ll,/home/dungbv/clau/result/eval_20260821_162746/p03773/p03773_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03773/p03773_brightened.ll,True,True,,9644,9,99.90667772708419,454,1,99.77973568281938,212,0,100.0
experiment_20260821_162746,p03776,/home/dungbv/clau/result/eval_20260821_162746/p03776/p03776.ll,/home/dungbv/clau/result/eval_20260821_162746/p03776/p03776_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03776/p03776_brightened.ll,True,True,,15053,3127,79.22673221284793,740,118,84.05405405405405,362,67,81.49171270718232
experiment_20260821_162746,p03835,/home/dungbv/clau/result/eval_20260821_162746/p03835/p03835.ll,/home/dungbv/clau/result/eval_20260821_162746/p03835/p03835_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03835/p03835_brightened.ll,True,True,,13916,46,99.66944524288589,654,5,99.2354740061162,300,3,99.0
experiment_20260821_162746,p03854,/home/dungbv/clau/result/eval_20260821_162746/p03854/p03854.ll,/home/dungbv/clau/result/eval_20260821_162746/p03854/p03854_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p03854/p03854_brightened.ll,True,True,,6667,73,98.90505474726264,306,15,95.09803921568627,138,7,94.92753623188406
experiment_20260821_162746,p04028,/home/dungbv/clau/result/eval_20260821_162746/p04028/p04028.ll,/home/dungbv/clau/result/eval_20260821_162746/p04028/p04028_final.ll,/home/dungbv/clau/result/eval_20260821_162746/p04028/p04028_brightened.ll,True,True,,4236,283,93.31916902738433,176,28,84.0909090909091,82,13,84.14634146341463
