flow_id,artifact_flow_id,flow_name,derived_from_flow_id,independent_run,error_context_enabled,sample_count,eligible_sample_count,excluded_invalid_sample_count,initial_candidate_count,first_compile_success_count,first_pass_rsr_percent,first_pass_rsr_ci_low,first_pass_rsr_ci_high,compile_success_within_budget_count,final_rsr_percent,final_rsr_ci_low,final_rsr_ci_high,compilation_repair_gain_pp,compile_repair_case_count,compile_repair_success_count,compilation_repair_success_rate_percent,compile_repair_budget_exhausted_count,completed_behavioral_validation_count,behavioral_pass_count,program_behavioral_pass_rate_percent,program_behavioral_pass_rate_ci_low,program_behavioral_pass_rate_ci_high,initial_behavioral_validation_count,initial_behavioral_pass_count,initial_behavioral_pass_rate_percent,final_behavioral_pass_rate_percent,input_match_macro_percent,input_match_micro_percent,input_match_median_percent,counterexample_sample_count,counterexample_detection_rate_percent,counterexample_ever_detected_count,counterexample_ever_detected_rate_percent,final_counterexample_rate_percent,behavioral_repair_case_count,behavioral_repair_success_count,semantic_repair_success_rate_percent,behavioral_repair_gain_pp,behavioral_repair_budget_exhausted_count,canonical_e2e_success_count,canonical_e2e_rate_percent,canonical_e2e_ci_low,canonical_e2e_ci_high,re_executability_success_count,re_executability_rate_percent,re_executability_ci_low,re_executability_ci_high,flow_specific_recovery_success_count,flow_specific_recovery_rate_percent,fuzz_generated_count,fuzz_executed_on_both_count,fuzz_valid_count,valid_input_rate_percent,executable_pair_execution_rate_percent,counterexample_replay_count,counterexample_replay_success_count,counterexample_reproducibility_rate_percent,inconclusive_count,inconclusive_rate_percent,mean_llm_calls,mean_tokens,mean_runtime_seconds,mean_estimated_api_cost,tokens_per_behavioral_pass,tokens_per_e2e_success,runtime_per_behavioral_pass_seconds,runtime_per_e2e_success_seconds,llm_calls_per_successful_recovery,compile_repair_rounds_n,compile_repair_rounds_mean,compile_repair_rounds_median,compile_repair_rounds_stddev,compile_repair_rounds_min,compile_repair_rounds_p25,compile_repair_rounds_p75,compile_repair_rounds_max,compile_repair_rounds_bootstrap_ci_low,compile_repair_rounds_bootstrap_ci_high,behavioral_repair_rounds_n,behavioral_repair_rounds_mean,behavioral_repair_rounds_median,behavioral_repair_rounds_stddev,behavioral_repair_rounds_min,behavioral_repair_rounds_p25,behavioral_repair_rounds_p75,behavioral_repair_rounds_max,behavioral_repair_rounds_bootstrap_ci_low,behavioral_repair_rounds_bootstrap_ci_high,compiler_attempts_n,compiler_attempts_mean,compiler_attempts_median,compiler_attempts_stddev,compiler_attempts_min,compiler_attempts_p25,compiler_attempts_p75,compiler_attempts_max,compiler_attempts_bootstrap_ci_low,compiler_attempts_bootstrap_ci_high,total_tokens_n,total_tokens_mean,total_tokens_median,total_tokens_stddev,total_tokens_min,total_tokens_p25,total_tokens_p75,total_tokens_max,total_tokens_bootstrap_ci_low,total_tokens_bootstrap_ci_high,total_runtime_seconds_n,total_runtime_seconds_mean,total_runtime_seconds_median,total_runtime_seconds_stddev,total_runtime_seconds_min,total_runtime_seconds_p25,total_runtime_seconds_p75,total_runtime_seconds_max,total_runtime_seconds_bootstrap_ci_low,total_runtime_seconds_bootstrap_ci_high,input_match_percent_n,input_match_percent_mean,input_match_percent_median,input_match_percent_stddev,input_match_percent_min,input_match_percent_p25,input_match_percent_p75,input_match_percent_max,input_match_percent_bootstrap_ci_low,input_match_percent_bootstrap_ci_high
B1,B1,GHIDRA_PSEUDOCODE_ONESHOT,,True,False,40,40,0,4,4,100.0,100.0,100.0,4,100.0,100.0,100.0,,0,0,,0,4,4,100.0,100.0,100.0,4,4,100.0,100.0,100.0,100.0,100.0,0,0.0,0,0.0,0.0,0,0,,,0,4,10.0,2.5,20.0,4,10.0,2.5,20.0,4,10.0,4000,4000,4000,100.0,100.0,0,0,,0,0.0,1.0,62533.55,48.02461122870445,,625335.5,625335.5,480.2461122870445,480.2461122870445,10.0,0,,,,,,,,,,0,,,,,,,,,,40,0.1,0.0,0.3038218101251,0.0,0.0,0.0,1.0,0.025,0.2,40,62533.55,45609.5,36919.82319314138,18770.0,33042.75,95680.5,170825.0,51139.775,74329.625,40,48.02461122870445,39.083720326423645,27.274675502695647,11.647924661636353,24.937357783317566,67.33453816175461,113.46568870544434,39.852945905923846,56.34133014678955,4,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
B2,B2,OBJDUMP_ASSEMBLY_ONESHOT,,True,False,40,40,0,37,33,89.1891891891892,78.37837837837837,97.29729729729729,33,89.1891891891892,78.37837837837837,97.29729729729729,,0,0,,0,33,7,21.21212121212121,9.090909090909092,36.36363636363637,33,7,21.21212121212121,21.21212121212121,31.67362105261066,32.19399538106236,0.1,26,78.78787878787878,26,78.78787878787878,78.78787878787878,0,0,,,0,7,17.5,5.0,30.0,33,82.5,70.0,95.0,7,17.5,33043,31007,30310,91.7289592349363,93.83833187059287,338,338,100.0,0,0.0,1.0,75224.2,61.05911991596222,,429852.5714285714,429852.5714285714,348.90925666264127,348.90925666264127,5.714285714285714,0,,,,,,,,,,0,,,,,,,,,,40,0.925,1.0,0.2667467828369185,0.0,1.0,1.0,1.0,0.825,1.0,40,75224.2,48511.0,59072.71806597834,20716.0,31832.75,102094.25,265417.0,58216.525,94365.9,40,61.05911991596222,33.95873785018921,80.74784679085322,8.775390625,18.51141381263733,60.384733855724335,402.945419549942,39.755579215288165,88.81295539736747,33,31.67362105261066,0.1,44.583332911065476,0.0,0.0,89.0,100.0,17.499810547171936,46.771638897989895
F1,F1,CLEAN_IR_ITERATIVE,,True,True,40,40,0,39,39,100.0,100.0,100.0,39,100.0,100.0,100.0,0.0,0,0,,0,39,36,92.3076923076923,84.61538461538461,100.0,39,26,66.66666666666666,92.3076923076923,93.6511277140552,96.40434552199258,100.0,3,7.6923076923076925,13,33.33333333333333,7.6923076923076925,13,10,76.92307692307693,25.64102564102565,3,36,90.0,80.0,97.5,39,97.5,92.5,100.0,36,90.0,39070,38009,37740,96.59585359610955,97.2843614026107,202,202,100.0,0,0.0,1.875,266027.075,151.56547097563742,,295585.6388888889,295585.6388888889,168.40607886181937,168.40607886181937,2.0833333333333335,0,,,,,,,,,,13,1.0769230769230769,1.0,0.6405126152203485,0.0,1.0,1.0,2.0,0.7692307692307693,1.3846153846153846,40,1.325,1.0,0.6558416006386032,0.0,1.0,2.0,3.0,1.125,1.55,40,266027.075,97283.5,377365.4000618164,6164.0,50704.5,286085.25,1427437.0,162528.75,386602.025,40,151.56547097563742,67.25123822689056,180.6384396280595,3.979564905166626,32.38928264379501,205.96976685523987,741.1801474094391,101.08409122824669,208.8215151667595,39,93.6511277140552,100.0,23.33639244357446,0.0,100.0,100.0,100.0,85.95882002174751,100.0
F2,F2,RAW_IR_ITERATIVE,,True,True,40,40,0,38,38,100.0,100.0,100.0,38,100.0,100.0,100.0,0.0,0,0,,0,38,26,68.42105263157895,52.63157894736842,81.57894736842105,38,11,28.947368421052634,68.42105263157895,78.81187434317573,81.38657355260193,100.0,12,31.57894736842105,27,71.05263157894737,31.57894736842105,27,15,55.55555555555556,39.473684210526315,12,26,65.0,50.0,80.0,38,95.0,87.5,100.0,26,65.0,38053,37007,35512,93.32247129004283,97.25120227051744,546,546,100.0,0,0.0,3.5,1335857.075,360.4297485947609,,2055164.7307692308,2055164.7307692308,554.5073055304014,554.5073055304014,5.384615384615385,0,,,,,,,,,,27,1.3333333333333333,1.0,0.6793662204867574,0.0,1.0,2.0,3.0,1.1111111111111112,1.5925925925925926,40,1.875,2.0,0.9111137169026735,0.0,1.0,2.0,4.0,1.6,2.15,40,1335857.075,1019883.0,1072898.798068241,0.0,640279.5,1410986.75,4153205.0,1020567.725,1676206.75,40,360.4297485947609,322.148374915123,244.37210094321821,45.31770992279053,176.20584046840668,544.8311462402344,1005.648983001709,286.54183094501496,437.0119098842144,38,78.81187434317573,100.0,38.63852571680443,0.0,79.425,100.0,100.0,66.42723525681674,90.46683101195612
F3,F3,CLEAN_IR_ONESHOT,,True,False,40,40,0,35,35,100.0,100.0,100.0,35,100.0,100.0,100.0,,0,0,,0,35,23,65.71428571428571,48.57142857142857,80.0,35,23,65.71428571428571,65.71428571428571,83.81577626057064,87.60467441569804,100.0,12,34.285714285714285,12,34.285714285714285,34.285714285714285,0,0,,,0,23,57.49999999999999,42.5,72.5,35,87.5,75.0,97.5,23,57.49999999999999,35084,32008,32004,91.22106943335993,91.23247064188804,124,124,100.0,0,0.0,1.0,103671.7,63.739513128995895,,180298.60869565216,180298.60869565216,110.85132718086243,110.85132718086243,1.7391304347826086,0,,,,,,,,,,0,,,,,,,,,,40,0.875,1.0,0.3349320635285418,0.0,1.0,1.0,1.0,0.75,0.975,40,103671.7,79330.5,74397.67558962082,5961.0,51343.0,124532.0,281940.0,81549.35,126143.75,40,63.739513128995895,49.927162528038025,64.90053901508767,4.029081344604492,29.629232823848724,82.37702357769012,405.07584261894226,47.35164253115654,86.93432785272599,35,83.81577626057064,100.0,32.61849388364768,0.0,89.92608455998626,100.0,100.0,72.66571428571429,93.06452786932225
