experiment_id,sample_id,flow_id,repeat_id,llm_calls,input_tokens,output_tokens,total_tokens,estimated_api_cost,llm_latency,preprocessing_time,compile_time,fuzzing_time,total_runtime,time_to_first_candidate,time_to_first_compilable_candidate,time_to_first_behavioral_pass_candidate,compiler_attempts,compile_repair_rounds,behavioral_repair_rounds,counterexamples_used,peak_memory,cpu_time
experiment_20260821_162746,p03510,B2,0,1,39605,774,40379,,17.43435287475586,,0.06989264488220215,2.4361393451690674,19.9580237865448,,,,1,0,0,0,,
experiment_20260821_162746,p03510,F1,0,2,165351,1723,167074,,114.29560923576355,,0.139143705368042,7.00281834602356,121.47428178787231,,,,2,0,1,7,,
experiment_20260821_162746,p03510,F2,0,5,1364113,8951,1373064,,340.15557765960693,,0.31000399589538574,15.027492761611938,355.5670962333679,,,,2,0,1,7,,
experiment_20260821_162746,p03510,F3,0,1,74415,844,75259,,55.45058250427246,,0.07938122749328613,1.8225932121276855,57.37626361846924,,,,1,0,0,0,,
experiment_20260821_162746,p03543,B1,0,1,26677,5279,31956,,25.550232887268066,,0.0,0.0,25.585591077804565,,,,0,0,0,0,,
experiment_20260821_162746,p03543,B2,0,1,20554,162,20716,,28.019938468933105,,0.15662932395935059,7.858524322509766,36.08405375480652,,,,1,0,0,0,,
experiment_20260821_162746,p03543,F1,0,1,40398,184,40582,,37.253806352615356,,0.12497949600219727,7.640183448791504,45.06638717651367,,,,1,0,0,0,,
experiment_20260821_162746,p03543,F2,0,1,177979,168,178147,,42.657954454422,,0.14667677879333496,8.192315816879272,51.04705286026001,,,,1,0,0,0,,
experiment_20260821_162746,p03543,F3,0,1,30528,260,30788,,12.23692512512207,,0.17351698875427246,7.377979755401611,19.832409858703613,,,,1,0,0,0,,
experiment_20260821_162746,p03773,B1,0,1,41013,24124,65137,,39.0684552192688,,0.0,0.0,39.138854026794434,,,,0,0,0,0,,
experiment_20260821_162746,p03773,B2,0,1,64567,1008,65575,,10.432300329208374,,0.0783686637878418,1.5645756721496582,12.09190320968628,,,,1,0,0,0,,
experiment_20260821_162746,p03773,F1,0,1,6100,64,6164,,2.5288186073303223,,0.050637245178222656,1.3846821784973145,3.979564905166626,,,,1,0,0,0,,
experiment_20260821_162746,p03773,F2,0,1,410559,71,410630,,77.63348937034607,,0.06957030296325684,1.6357319355010986,79.36073541641235,,,,1,0,0,0,,
experiment_20260821_162746,p03773,F3,0,1,5887,74,5961,,1.8969686031341553,,0.05115652084350586,2.0641961097717285,4.029081344604492,,,,1,0,0,0,,
experiment_20260821_162746,p03776,B1,0,1,58861,42130,100991,,95.17212963104248,,0.0,0.0,95.20838570594788,,,,0,0,0,0,,
experiment_20260821_162746,p03776,B2,0,1,116616,586,117202,,40.754239082336426,,0.03232526779174805,0.0,40.806331396102905,,,,1,0,0,0,,
experiment_20260821_162746,p03776,F1,0,2,511977,3309,515286,,176.38778638839722,,0.09427857398986816,2.753412961959839,179.2636525630951,,,,1,0,0,0,,
experiment_20260821_162746,p03776,F2,0,5,2999275,9112,3008387,,514.573429107666,,0.17252588272094727,5.603156089782715,520.4000091552734,,,,2,0,1,7,,
experiment_20260821_162746,p03776,F3,0,1,243312,700,244012,,93.90312433242798,,0.11138081550598145,2.10721492767334,96.14362716674805,,,,1,0,0,0,,
experiment_20260821_162746,p03835,B1,0,1,58336,36668,95004,,55.96454739570618,,0.0,0.0,56.50609731674194,,,,0,0,0,0,,
experiment_20260821_162746,p03835,B2,0,1,98811,170,98981,,14.367247581481934,,0.24339652061462402,72.81683444976807,87.49845170974731,,,,1,0,0,0,,
experiment_20260821_162746,p03835,F1,0,1,78629,248,78877,,11.388094186782837,,0.29446935653686523,73.30334138870239,85.07783675193787,,,,1,0,0,0,,
experiment_20260821_162746,p03835,F2,0,2,1045825,2701,1048526,,116.28123950958252,,0.3202667236328125,54.46534061431885,171.13926458358765,,,,1,0,0,0,,
experiment_20260821_162746,p03835,F3,0,1,79329,199,79528,,14.321275472640991,,0.20833754539489746,72.95929718017578,87.54822874069214,,,,1,0,0,0,,
experiment_20260821_162746,p03854,B1,0,1,30254,15307,45561,,46.18994355201721,,0.0,0.0,46.24076318740845,,,,0,0,0,0,,
experiment_20260821_162746,p03854,B2,0,1,42162,386,42548,,24.8888578414917,,0.16194391250610352,10.713945150375366,35.808929204940796,,,,1,0,0,0,,
experiment_20260821_162746,p03854,F1,0,1,50214,394,50608,,34.64768028259277,,0.20051074028015137,7.137259244918823,42.04085874557495,,,,1,0,0,0,,
experiment_20260821_162746,p03854,F2,0,1,335071,543,335614,,69.5406129360199,,0.17796111106872559,7.943772792816162,77.74371576309204,,,,1,0,0,0,,
experiment_20260821_162746,p03854,F3,0,1,50218,322,50540,,15.340646028518677,,0.17072772979736328,7.7709009647369385,23.349689722061157,,,,1,0,0,0,,
experiment_20260821_162746,p04028,B1,0,1,24671,9249,33920,,19.84869694709778,,0.0,0.0,19.857635498046875,,,,0,0,0,0,,
experiment_20260821_162746,p04028,B2,0,1,61037,651,61688,,40.39710593223572,,0.07399988174438477,16.251412630081177,56.74280023574829,,,,1,0,0,0,,
experiment_20260821_162746,p04028,F1,0,1,55501,683,56184,,28.74936532974243,,0.07655143737792969,5.979564666748047,34.82791566848755,,,,1,0,0,0,,
experiment_20260821_162746,p04028,F2,0,5,1333436,2840,1336276,,331.0089294910431,,0.5639758110046387,116.4659972190857,448.1903004646301,,,,4,0,3,21,,
experiment_20260821_162746,p04028,F3,0,1,58086,661,58747,,34.02190113067627,,0.08961915969848633,7.390602111816406,41.52995991706848,,,,1,0,0,0,,
