experiment_id,sample_id,flow_id,repeat_id,llm_calls,input_tokens,output_tokens,total_tokens,estimated_api_cost,llm_latency,preprocessing_time,compile_time,fuzzing_time,total_runtime,time_to_first_candidate,time_to_first_compilable_candidate,time_to_first_behavioral_pass_candidate,compiler_attempts,compile_repair_rounds,behavioral_repair_rounds,counterexamples_used,peak_memory,cpu_time
experiment_20260801_182616,p00165,F2,0,1,64807,2649,67456,,77.28426957130432,,0.3656899929046631,238.46791219711304,316.3138861656189,,,,1,0,0,0,,
experiment_20260801_182616,p00165,F3,0,1,35618,442,36060,,44.097806215286255,,0.2878866195678711,227.4581093788147,271.9401090145111,,,,1,0,0,0,,
experiment_20260801_182616,p00165,F4,0,1,39561,3362,42923,,59.6405668258667,,0.31438684463500977,237.45240807533264,297.61369824409485,,,,1,0,0,0,,
experiment_20260801_182616,p00165,F5,0,3,589043,3875,592918,,251.52473998069763,,0.29584217071533203,197.84584212303162,449.7925810813904,,,,2,1,0,0,,
experiment_20260801_182616,p00327,F1,0,1,70669,601,71270,,49.60665011405945,,0.22521471977233887,8.588629722595215,58.70933556556702,,,,1,0,0,0,,
experiment_20260801_182616,p00327,F2,0,1,77579,594,78173,,43.00374794006348,,0.2989070415496826,8.732094049453735,52.23187851905823,,,,1,0,0,0,,
experiment_20260801_182616,p00327,F3,0,1,57403,507,57910,,29.520573139190674,,0.2307112216949463,8.298394918441772,38.088032484054565,,,,1,0,0,0,,
experiment_20260801_182616,p00327,F4,0,3,179038,3864,182902,,171.04029059410095,,0.3774600028991699,22.75735306739807,194.4118776321411,,,,2,0,1,7,,
experiment_20260801_182616,p00327,F5,0,2,464292,827,465119,,130.02678227424622,,0.5608162879943848,16.925750970840454,147.64366841316223,,,,2,0,1,1,,
experiment_20260801_182616,p00678,F1,0,1,181813,764,182577,,68.90215253829956,,0.07178950309753418,8.907803773880005,77.93270206451416,,,,1,0,0,0,,
experiment_20260801_182616,p00678,F2,0,1,188621,2556,191177,,71.42288374900818,,0.0,0.0,71.47038078308105,,,,0,0,0,0,,
experiment_20260801_182616,p00678,F3,0,2,206290,1204,207494,,65.54547786712646,,0.4606051445007324,13.721060752868652,79.83946132659912,,,,2,0,1,7,,
experiment_20260801_182616,p00678,F4,0,1,72083,693,72776,,25.64606523513794,,0.07042312622070312,2.3203670978546143,28.099737644195557,,,,1,0,0,0,,
experiment_20260801_182616,p00678,F5,0,1,208842,654,209496,,51.9716911315918,,0.18375372886657715,10.11458444595337,62.32689428329468,,,,1,0,0,0,,
experiment_20260801_182616,p00693,F1,0,1,77645,669,78314,,27.208346128463745,,0.07096004486083984,1.6113760471343994,28.959066152572632,,,,1,0,0,0,,
experiment_20260801_182616,p00693,F2,0,1,80428,673,81101,,29.521673440933228,,0.07031583786010742,1.5270135402679443,31.17867112159729,,,,1,0,0,0,,
experiment_20260801_182616,p00693,F3,0,1,65507,610,66117,,30.639991998672485,,0.0775442123413086,1.5726573467254639,32.311766624450684,,,,1,0,0,0,,
experiment_20260801_182616,p00693,F4,0,1,35332,729,36061,,25.821744441986084,,0.07318449020385742,2.239539384841919,28.201386213302612,,,,1,0,0,0,,
experiment_20260801_182616,p00693,F5,0,2,512111,5113,517224,,141.97228860855103,,0.08496356010437012,1.533254861831665,143.6124746799469,,,,1,0,0,0,,
experiment_20260801_182616,p00788,F1,0,2,138122,2816,140938,,67.58778047561646,,0.16747331619262695,4.631213426589966,72.44613456726074,,,,2,0,1,7,,
experiment_20260801_182616,p00788,F2,0,1,66395,1269,67664,,35.22874569892883,,0.07071924209594727,1.5881328582763672,36.916122913360596,,,,1,0,0,0,,
experiment_20260801_182616,p00788,F3,0,1,53714,822,54536,,41.48747706413269,,0.06971454620361328,1.705070972442627,43.280481815338135,,,,1,0,0,0,,
experiment_20260801_182616,p00788,F4,0,1,43263,1541,44804,,31.644087076187134,,0.0698387622833252,1.5843937397003174,33.33107352256775,,,,1,0,0,0,,
experiment_20260801_182616,p00788,F5,0,2,385580,1064,386644,,97.50108218193054,,0.21990132331848145,11.666026830673218,109.45537948608398,,,,2,0,1,7,,
experiment_20260801_182616,p00793,F1,0,5,2349886,11345,2361231,,483.2019031047821,,0.074371337890625,1.6687428951263428,485.65053510665894,,,,1,0,0,0,,
experiment_20260801_182616,p00793,F2,0,1,470865,2557,473422,,90.77035284042358,,0.0,0.0,91.34191036224365,,,,0,0,0,0,,
experiment_20260801_182616,p00793,F3,0,4,1087440,5369,1092809,,286.1197099685669,,0.19145965576171875,6.265381813049316,292.6265277862549,,,,2,0,1,7,,
experiment_20260801_182616,p00793,F4,0,5,1273847,9019,1282866,,354.1217248439789,,0.28298044204711914,7.34391450881958,362.87700724601746,,,,3,0,2,8,,
experiment_20260801_182616,p00793,F5,0,5,1276987,10596,1287583,,429.5924942493439,,0.1815967559814453,5.548166751861572,435.3752324581146,,,,2,0,1,7,,
experiment_20260801_182616,p00859,F1,0,4,568849,8943,577792,,267.9693787097931,,0.5481069087982178,9.48775601387024,278.13239216804504,,,,1,0,0,0,,
experiment_20260801_182616,p00859,F2,0,1,149771,2559,152330,,63.52424383163452,,0.0,0.0,63.556233406066895,,,,0,0,0,0,,
experiment_20260801_182616,p00859,F3,0,1,72002,897,72899,,33.70802140235901,,0.1031336784362793,1.6431350708007812,35.47704076766968,,,,1,0,0,0,,
experiment_20260801_182616,p00859,F4,0,1,65002,720,65722,,35.5673291683197,,0.07302570343017578,1.5100102424621582,37.19679284095764,,,,1,0,0,0,,
experiment_20260801_182616,p00859,F5,0,1,267196,879,268075,,81.98178172111511,,0.08583641052246094,1.4876813888549805,83.57367134094238,,,,1,0,0,0,,
experiment_20260801_182616,p00867,F1,0,5,2767982,11369,2779351,,456.3158128261566,,0.13878321647644043,2.843404531478882,459.59361457824707,,,,1,0,0,0,,
experiment_20260801_182616,p00867,F2,0,1,557745,1981,559726,,105.32491850852966,,0.10422778129577637,2.2555742263793945,107.84251117706299,,,,1,0,0,0,,
experiment_20260801_182616,p00867,F3,0,5,1765021,11218,1776239,,550.5082535743713,,0.07942008972167969,2.603100299835205,553.2470967769623,,,,1,0,0,0,,
experiment_20260801_182616,p00867,F4,0,5,1380298,9663,1389961,,474.71856331825256,,0.08820962905883789,2.6884584426879883,477.8825752735138,,,,1,0,0,0,,
experiment_20260801_182616,p00867,F5,0,5,3187429,11833,3199262,,653.0601172447205,,0.11520075798034668,2.526613473892212,655.7656183242798,,,,1,0,0,0,,
experiment_20260801_182616,p01296,F1,0,5,1628910,12757,1641667,,466.92692017555237,,0.0,0.0,467.03361320495605,,,,0,0,0,0,,
experiment_20260801_182616,p01296,F2,0,1,325563,2440,328003,,101.9941635131836,,0.16234087944030762,4.093669414520264,106.36360955238342,,,,1,0,0,0,,
experiment_20260801_182616,p01296,F3,0,5,1170554,10218,1180772,,481.988343000412,,0.0,0.0,482.00577211380005,,,,0,0,0,0,,
experiment_20260801_182616,p01296,F4,0,3,430747,6841,437588,,228.71251273155212,,0.22155070304870605,19.784902811050415,248.8564453125,,,,2,0,1,7,,
experiment_20260801_182616,p01296,F5,0,5,2851817,7406,2859223,,532.3908469676971,,0.41422224044799805,18.69277834892273,551.6315577030182,,,,3,0,2,14,,
experiment_20260801_182616,p01315,F1,0,1,66879,652,67531,,24.19985342025757,,0.06524252891540527,1.6387104988098145,26.21169114112854,,,,1,0,0,0,,
experiment_20260801_182616,p01315,F2,0,1,73782,759,74541,,33.93552613258362,,0.07815837860107422,2.7728352546691895,36.892497062683105,,,,1,0,0,0,,
experiment_20260801_182616,p01315,F3,0,1,51107,676,51783,,29.562251091003418,,0.06141519546508789,1.5226233005523682,31.17850422859192,,,,1,0,0,0,,
experiment_20260801_182616,p01315,F4,0,1,52532,620,53152,,43.28536105155945,,0.16733670234680176,4.562222957611084,48.2149703502655,,,,1,0,0,0,,
experiment_20260801_182616,p01315,F5,0,5,1236840,4565,1241405,,277.54528188705444,,0.6078355312347412,19.480990648269653,297.77472853660583,,,,3,0,2,8,,
experiment_20260801_182616,p01571,F1,0,5,1673004,12762,1685766,,353.3682041168213,,0.0,0.0,353.51625633239746,,,,0,0,0,0,,
experiment_20260801_182616,p01571,F2,0,1,334322,2556,336878,,82.51311612129211,,0.0,0.0,82.60810470581055,,,,0,0,0,0,,
experiment_20260801_182616,p01571,F3,0,5,1030906,12768,1043674,,373.50549721717834,,0.0,0.0,373.5133492946625,,,,0,0,0,0,,
experiment_20260801_182616,p01571,F4,0,5,950009,13048,963057,,414.5845949649811,,0.2295703887939453,5.755274534225464,420.761438369751,,,,2,0,1,7,,
experiment_20260801_182616,p01571,F5,0,5,2665791,8732,2674523,,443.3311915397644,,0.22910833358764648,3.7042198181152344,447.3236026763916,,,,2,0,1,7,,
experiment_20260801_182616,p01687,F1,0,1,80015,906,80921,,44.19931507110596,,0.0713188648223877,1.452280044555664,45.75604033470154,,,,1,0,0,0,,
experiment_20260801_182616,p01687,F2,0,1,94190,8960,103150,,66.97627115249634,,0.08197402954101562,1.5543577671051025,68.65366840362549,,,,1,0,0,0,,
experiment_20260801_182616,p01687,F3,0,1,64185,446,64631,,44.53705859184265,,0.06395363807678223,1.5428376197814941,46.16083526611328,,,,1,0,0,0,,
experiment_20260801_182616,p01687,F4,0,3,134472,2737,137209,,123.711097240448,,0.4098491668701172,9.440192222595215,133.6723916530609,,,,3,2,1,2,,
experiment_20260801_182616,p01687,F5,0,1,197761,567,198328,,58.756325483322144,,0.06286835670471191,1.467625617980957,60.30458927154541,,,,1,0,0,0,,
experiment_20260801_182616,p01766,F1,0,1,35770,656,36426,,32.838728189468384,,0.37443995475769043,11.34651494026184,44.75634789466858,,,,1,0,0,0,,
experiment_20260801_182616,p01766,F2,0,1,35627,666,36293,,33.898334980010986,,0.4045450687408447,10.007790327072144,44.51840615272522,,,,1,0,0,0,,
experiment_20260801_182616,p01766,F3,0,1,29455,662,30117,,35.61673069000244,,0.44304847717285156,10.694303512573242,46.863343954086304,,,,1,0,0,0,,
experiment_20260801_182616,p01766,F4,0,2,55480,1302,56782,,39.076205253601074,,0.6792666912078857,21.197057723999023,61.33250856399536,,,,2,0,1,7,,
experiment_20260801_182616,p01766,F5,0,3,607819,3711,611530,,176.97403740882874,,0.4875833988189697,25.494545459747314,203.10147619247437,,,,2,0,1,7,,
experiment_20260801_182616,p01970,F1,0,1,78127,1131,79258,,44.71203327178955,,0.18004941940307617,137.72794795036316,182.68316650390625,,,,1,0,0,0,,
experiment_20260801_182616,p01970,F2,0,1,77898,669,78567,,42.25588011741638,,0.19004034996032715,140.0809531211853,182.58264875411987,,,,1,0,0,0,,
experiment_20260801_182616,p01970,F3,0,1,55949,656,56605,,37.3253653049469,,0.3396909236907959,141.3416485786438,179.0490689277649,,,,1,0,0,0,,
experiment_20260801_182616,p01970,F4,0,1,69380,9035,78415,,64.37842631340027,,0.4298543930053711,156.45059299468994,221.4354453086853,,,,1,0,0,0,,
experiment_20260801_182616,p01970,F5,0,2,479119,3050,482169,,153.89998149871826,,0.3419506549835205,166.47813820838928,320.7785611152649,,,,1,0,0,0,,
experiment_20260801_182616,p02029,F1,0,3,514544,4727,519271,,188.39789152145386,,0.2256333827972412,17.47675108909607,206.21331024169922,,,,3,0,2,8,,
experiment_20260801_182616,p02029,F2,0,1,162671,1335,164006,,54.36829590797424,,0.08362579345703125,1.7260997295379639,56.23739981651306,,,,1,0,0,0,,
experiment_20260801_182616,p02029,F3,0,2,233626,2424,236050,,134.43225955963135,,0.14868521690368652,3.215574026107788,137.8322765827179,,,,2,0,1,7,,
experiment_20260801_182616,p02029,F4,0,5,581941,10498,592439,,416.33471488952637,,0.2514760494232178,584.7226736545563,1001.4301040172577,,,,2,0,1,7,,
experiment_20260801_182616,p02029,F5,0,5,1541931,9467,1551398,,414.00223994255066,,0.15773320198059082,4.336837291717529,418.5470733642578,,,,2,0,1,7,,
experiment_20260801_182616,p02100,F1,0,3,195905,1660,197565,,130.83237743377686,,0.8329410552978516,355.36328768730164,487.28632950782776,,,,3,0,2,14,,
experiment_20260801_182616,p02100,F2,0,1,63431,503,63934,,45.22117280960083,,0.08541393280029297,2.8317787647247314,48.1768434047699,,,,1,0,0,0,,
experiment_20260801_182616,p02100,F3,0,3,136792,1262,138054,,104.46820497512817,,0.8112726211547852,304.32162737846375,409.86187386512756,,,,3,0,2,14,,
experiment_20260801_182616,p02100,F4,0,2,73512,1073,74585,,65.28110027313232,,0.4760904312133789,197.92004084587097,263.8151071071625,,,,2,0,1,7,,
experiment_20260801_182616,p02100,F5,0,4,770589,4134,774723,,242.37940335273743,,0.7162578105926514,361.7294864654541,605.0848457813263,,,,3,0,2,14,,
experiment_20260801_182616,p02289,F1,0,4,789791,5087,794878,,234.15419101715088,,1.0019104480743408,25.36806631088257,261.2447566986084,,,,4,0,3,16,,
experiment_20260801_182616,p02289,F2,0,1,219443,1144,220587,,70.35186004638672,,0.1997699737548828,0.0,70.78311777114868,,,,1,0,0,0,,
experiment_20260801_182616,p02289,F3,0,4,478272,5203,483475,,202.34106874465942,,0.8233935832977295,21.016847848892212,224.39417457580566,,,,4,0,3,14,,
experiment_20260801_182616,p02289,F4,0,5,586270,5582,591852,,242.93697595596313,,0.43590855598449707,7.479264259338379,251.1754322052002,,,,3,0,2,8,,
experiment_20260801_182616,p02289,F5,0,2,757772,1311,759083,,124.02381491661072,,0.506648063659668,15.24316668510437,139.91503715515137,,,,2,0,1,7,,
experiment_20260801_182616,p02474,F1,0,2,84099,1427,85526,,64.03737783432007,,0.4420349597930908,548.0780465602875,612.7591662406921,,,,2,0,1,7,,
experiment_20260801_182616,p02474,F2,0,1,33219,1102,34321,,19.53813147544861,,0.23410916328430176,419.824068069458,439.7308883666992,,,,1,0,0,0,,
experiment_20260801_182616,p02474,F3,0,2,102327,1695,104022,,111.12768220901489,,0.6414191722869873,538.9721932411194,650.8672518730164,,,,2,0,1,7,,
experiment_20260801_182616,p02474,F4,0,4,192418,7548,199966,,226.29908442497253,,0.6869833469390869,492.9134724140167,720.104884147644,,,,2,0,1,7,,
experiment_20260801_182616,p02474,F5,0,5,1214176,8714,1222890,,394.79346656799316,,0.5494611263275146,281.61700081825256,677.091625213623,,,,2,0,1,0,,
experiment_20260801_182616,p02477,F1,0,1,232928,1206,234134,,50.76812291145325,,0.08185124397277832,1.9375324249267578,52.84359812736511,,,,1,0,0,0,,
experiment_20260801_182616,p02477,F2,0,1,275957,1,275958,,76.0299162864685,,0.0,0.0,76.07091498374939,,,,0,0,0,0,,
experiment_20260801_182616,p02477,F3,0,1,192156,1020,193176,,63.29285907745361,,0.08996248245239258,1.7315311431884766,65.13357758522034,,,,1,0,0,0,,
experiment_20260801_182616,p02477,F4,0,1,87356,1326,88682,,50.72100353240967,,0.08729195594787598,1.5665504932403564,52.4407753944397,,,,1,0,0,0,,
experiment_20260801_182616,p02477,F5,0,1,756078,1490,757568,,112.2031717300415,,0.08370709419250488,1.9850599765777588,114.29086709022522,,,,1,0,0,0,,
experiment_20260801_182616,p02788,F1,0,5,997600,10224,1007824,,348.8617799282074,,0.0,0.0,348.969114780426,,,,0,0,0,0,,
experiment_20260801_182616,p02788,F2,0,1,190094,1379,191473,,95.40114307403564,,0.08083891868591309,1.929093360900879,97.54017186164856,,,,1,0,0,0,,
experiment_20260801_182616,p02788,F3,0,1,124003,1397,125400,,87.10965752601624,,0.08170604705810547,1.6350858211517334,88.84701895713806,,,,1,0,0,0,,
experiment_20260801_182616,p02788,F4,0,4,466967,7752,474719,,274.78065395355225,,0.15846753120422363,3.6666953563690186,278.729017496109,,,,2,0,1,7,,
experiment_20260801_182616,p02788,F5,0,1,324655,621,325276,,79.82683300971985,,0.06843972206115723,1.8951091766357422,81.81360793113708,,,,1,0,0,0,,
experiment_20260801_182616,p02814,F1,0,4,538328,6186,544514,,218.13605976104736,,0.5433998107910156,13.681666851043701,232.542786359787,,,,3,0,2,0,,
experiment_20260801_182616,p02814,F2,0,1,130267,1197,131464,,52.91612648963928,,0.07567524909973145,1.4475185871124268,54.62907600402832,,,,1,0,0,0,,
experiment_20260801_182616,p02814,F3,0,1,108933,866,109799,,50.77519226074219,,0.07979059219360352,2.167501926422119,53.05293560028076,,,,1,0,0,0,,
experiment_20260801_182616,p02814,F4,0,1,81407,1225,82632,,57.02135992050171,,0.08723163604736328,2.358264446258545,59.663867712020874,,,,1,0,0,0,,
experiment_20260801_182616,p02814,F5,0,5,1360345,8344,1368689,,332.70006489753723,,0.09976005554199219,1.9880757331848145,334.837769985199,,,,2,1,0,0,,
experiment_20260801_182616,p02950,F1,0,1,125273,13423,138696,,61.192896366119385,,0.09710907936096191,2.2353830337524414,63.573928117752075,,,,1,0,0,0,,
experiment_20260801_182616,p02950,F2,0,1,136859,9697,146556,,65.80234479904175,,0.10299968719482422,2.912858724594116,68.86313652992249,,,,1,0,0,0,,
experiment_20260801_182616,p02950,F3,0,2,211504,1722,213226,,111.17244243621826,,0.15299725532531738,6.183645248413086,117.54882836341858,,,,2,0,1,7,,
experiment_20260801_182616,p02950,F4,0,2,147908,3017,150925,,105.8066782951355,,0.16777729988098145,5.952534914016724,111.99241805076599,,,,2,0,1,7,,
experiment_20260801_182616,p02950,F5,0,5,1513464,10965,1524429,,359.5813503265381,,0.08888530731201172,3.7494242191314697,363.49133014678955,,,,1,0,0,0,,
experiment_20260801_182616,p03006,F1,0,1,175701,872,176573,,28.286665201187134,,0.06465816497802734,68.23473620414734,96.62653708457947,,,,1,0,0,0,,
experiment_20260801_182616,p03006,F2,0,1,219393,2367,221760,,69.60810899734497,,0.0,0.0,69.63340950012207,,,,0,0,0,0,,
experiment_20260801_182616,p03006,F3,0,1,165149,724,165873,,42.049227714538574,,0.07016301155090332,20.62355089187622,62.761743783950806,,,,1,0,0,0,,
experiment_20260801_182616,p03006,F4,0,1,50907,768,51675,,34.398468017578125,,0.07072067260742188,3.201343297958374,37.71714234352112,,,,1,0,0,0,,
experiment_20260801_182616,p03006,F5,0,5,3896300,9113,3905413,,501.9453933238983,,0.19155383110046387,119.8016107082367,622.0162811279297,,,,2,0,1,7,,
experiment_20260801_182616,p03111,F1,0,2,495810,1475,497285,,138.48919200897217,,0.26314663887023926,53.79315185546875,192.67885088920593,,,,2,0,1,7,,
experiment_20260801_182616,p03111,F2,0,1,238985,694,239679,,52.642253398895264,,0.10231828689575195,7.652461051940918,60.47404098510742,,,,1,0,0,0,,
experiment_20260801_182616,p03111,F3,0,1,189087,662,189749,,60.3851420879364,,0.14507555961608887,7.433182954788208,68.06938695907593,,,,1,0,0,0,,
experiment_20260801_182616,p03111,F4,0,2,151935,1571,153506,,89.43438005447388,,0.3269820213317871,373.69391918182373,463.6157624721527,,,,2,0,1,7,,
experiment_20260801_182616,p03111,F5,0,5,4124288,9513,4133801,,769.4276630878448,,0.19765496253967285,78.72366118431091,848.4469530582428,,,,2,0,1,7,,
experiment_20260801_182616,p03142,F1,0,3,1036803,7497,1044300,,224.5146245956421,,0.08894586563110352,2.3996853828430176,227.09180998802185,,,,1,0,0,0,,
experiment_20260801_182616,p03142,F2,0,1,355660,2559,358219,,82.49722647666931,,0.0,0.0,82.5467619895935,,,,0,0,0,0,,
experiment_20260801_182616,p03142,F3,0,2,599367,723,600090,,123.97517991065979,,0.07272839546203613,1.552846908569336,125.62082839012146,,,,1,0,0,0,,
experiment_20260801_182616,p03142,F4,0,1,89424,1540,90964,,57.550509214401245,,0.08982110023498535,1.6410629749298096,59.36620044708252,,,,1,0,0,0,,
experiment_20260801_182616,p03142,F5,0,1,0,0,0,,39.24601125717163,,0.0,0.0,39.2543671131134,,,,0,0,0,0,,
experiment_20260801_182616,p03199,F1,0,2,509015,4229,513244,,182.6564483642578,,0.19484806060791016,6.193737983703613,189.1735155582428,,,,2,0,1,7,,
experiment_20260801_182616,p03199,F2,0,1,258103,2556,260659,,60.80672550201416,,0.0,0.0,60.89306879043579,,,,0,0,0,0,,
experiment_20260801_182616,p03199,F3,0,5,958685,7698,966383,,401.3859419822693,,0.0,0.0,401.39327216148376,,,,0,0,0,0,,
experiment_20260801_182616,p03199,F4,0,3,396243,6234,402477,,245.0115144252777,,0.20738935470581055,6.386908054351807,251.76098489761353,,,,2,0,1,7,,
experiment_20260801_182616,p03199,F5,0,5,2270514,11765,2282279,,350.6538259983063,,0.0758218765258789,2.98681902885437,353.745165348053,,,,1,0,0,0,,
experiment_20260801_182616,p03261,F1,0,1,27981,334,28315,,48.140485525131226,,0.06196761131286621,1.732433557510376,49.958956480026245,,,,1,0,0,0,,
experiment_20260801_182616,p03261,F2,0,1,30572,304,30876,,34.16117548942566,,0.06252264976501465,2.151996612548828,36.406442403793335,,,,1,0,0,0,,
experiment_20260801_182616,p03261,F3,0,1,23701,365,24066,,30.80089545249939,,0.06806516647338867,1.7462222576141357,32.6339545249939,,,,1,0,0,0,,
experiment_20260801_182616,p03261,F4,0,1,17809,366,18175,,15.189918756484985,,0.06666731834411621,1.833400011062622,17.126304626464844,,,,1,0,0,0,,
experiment_20260801_182616,p03261,F5,0,1,645567,561,646128,,67.82118511199951,,0.06412458419799805,1.7324118614196777,69.6396701335907,,,,1,0,0,0,,
experiment_20260801_182616,p03430,F1,0,1,136992,587,137579,,31.104760885238647,,0.07236623764038086,1.6339235305786133,32.873029470443726,,,,1,0,0,0,,
experiment_20260801_182616,p03430,F2,0,1,146083,642,146725,,39.96053147315979,,0.07521867752075195,1.6728408336639404,41.7652325630188,,,,1,0,0,0,,
experiment_20260801_182616,p03430,F3,0,1,89070,657,89727,,34.72179436683655,,0.0733487606048584,1.6337335109710693,36.448336601257324,,,,1,0,0,0,,
experiment_20260801_182616,p03430,F4,0,1,82811,642,83453,,38.613927602767944,,0.07552337646484375,1.6426899433135986,40.39396047592163,,,,1,0,0,0,,
experiment_20260801_182616,p03430,F5,0,4,1063973,6810,1070783,,289.77858114242554,,0.15451312065124512,5.649717569351196,295.6266906261444,,,,2,0,1,7,,
experiment_20260801_182616,p03434,F1,0,1,117063,484,117547,,17.124688386917114,,0.1073598861694336,2.333453416824341,19.606384992599487,,,,1,0,0,0,,
experiment_20260801_182616,p03434,F2,0,1,115759,492,116251,,14.662319898605347,,0.06891894340515137,1.6595489978790283,16.428175687789917,,,,1,0,0,0,,
experiment_20260801_182616,p03434,F3,0,1,107846,369,108215,,15.46336054801941,,0.06673097610473633,1.6936211585998535,17.24120593070984,,,,1,0,0,0,,
experiment_20260801_182616,p03434,F4,0,1,25351,1205,26556,,21.09186553955078,,0.08060121536254883,2.007129669189453,23.231661081314087,,,,1,0,0,0,,
experiment_20260801_182616,p03434,F5,0,2,1268957,695,1269652,,107.96796488761902,,0.17779898643493652,5.2735230922698975,113.46786594390869,,,,2,0,1,7,,
experiment_20260801_182616,p03493,F1,0,1,97098,130,97228,,19.261348962783813,,0.06859064102172852,2.124110460281372,21.48474431037903,,,,1,0,0,0,,
experiment_20260801_182616,p03493,F2,0,1,136047,548,136595,,48.967998027801514,,0.08511662483215332,2.931580066680908,52.027605295181274,,,,1,0,0,0,,
experiment_20260801_182616,p03493,F3,0,1,99196,113,99309,,24.051517963409424,,0.08375835418701172,2.1290857791900635,26.28730869293213,,,,1,0,0,0,,
experiment_20260801_182616,p03493,F4,0,1,24897,600,25497,,24.835084199905396,,0.07981181144714355,2.2958426475524902,27.250652074813843,,,,1,0,0,0,,
experiment_20260801_182616,p03493,F5,0,3,1559283,2785,1562068,,102.74900531768799,,0.12984967231750488,3.758091688156128,106.68238639831543,,,,2,0,1,7,,
experiment_20260801_182616,p03510,F1,0,3,416549,5801,422350,,191.8583047389984,,0.07498288154602051,1.7751643657684326,193.76926612854004,,,,1,0,0,0,,
experiment_20260801_182616,p03510,F2,0,1,125832,881,126713,,57.375213623046875,,0.10493803024291992,2.525848150253296,60.06777334213257,,,,1,0,0,0,,
experiment_20260801_182616,p03510,F3,0,2,166450,1856,168306,,96.3742024898529,,0.1569228172302246,9.73045563697815,106.29921269416809,,,,2,0,1,7,,
experiment_20260801_182616,p03510,F4,0,1,70345,886,71231,,44.91726040840149,,0.08394551277160645,1.7748768329620361,46.83241939544678,,,,1,0,0,0,,
experiment_20260801_182616,p03510,F5,0,5,1395274,11821,1407095,,381.46310782432556,,0.07978701591491699,1.913590431213379,383.48555159568787,,,,1,0,0,0,,
experiment_20260801_182616,p03543,F1,0,1,50786,612,51398,,31.190990686416626,,0.06768512725830078,1.834895372390747,33.140456438064575,,,,1,0,0,0,,
experiment_20260801_182616,p03543,F2,0,1,51475,816,52291,,30.064537525177002,,0.05842781066894531,1.7265427112579346,31.880114555358887,,,,1,0,0,0,,
experiment_20260801_182616,p03543,F3,0,1,40318,167,40485,,21.780364751815796,,0.05723094940185547,1.741919755935669,23.596578359603882,,,,1,0,0,0,,
experiment_20260801_182616,p03543,F4,0,1,21730,722,22452,,20.00903034210205,,0.06974196434020996,2.2287254333496094,22.334002017974854,,,,1,0,0,0,,
