flow_id,artifact_flow_id,flow_name,derived_from_flow_id,independent_run,error_context_enabled,sample_count,eligible_sample_count,excluded_invalid_sample_count,initial_candidate_count,first_compile_success_count,first_pass_rsr_percent,first_pass_rsr_ci_low,first_pass_rsr_ci_high,compile_success_within_budget_count,final_rsr_percent,final_rsr_ci_low,final_rsr_ci_high,compilation_repair_gain_pp,compile_repair_case_count,compile_repair_success_count,compilation_repair_success_rate_percent,compile_repair_budget_exhausted_count,completed_behavioral_validation_count,behavioral_pass_count,program_behavioral_pass_rate_percent,program_behavioral_pass_rate_ci_low,program_behavioral_pass_rate_ci_high,initial_behavioral_validation_count,initial_behavioral_pass_count,initial_behavioral_pass_rate_percent,final_behavioral_pass_rate_percent,input_match_macro_percent,input_match_micro_percent,input_match_median_percent,counterexample_sample_count,counterexample_detection_rate_percent,counterexample_ever_detected_count,counterexample_ever_detected_rate_percent,final_counterexample_rate_percent,behavioral_repair_case_count,behavioral_repair_success_count,semantic_repair_success_rate_percent,behavioral_repair_gain_pp,behavioral_repair_budget_exhausted_count,canonical_e2e_success_count,canonical_e2e_rate_percent,canonical_e2e_ci_low,canonical_e2e_ci_high,re_executability_success_count,re_executability_rate_percent,re_executability_ci_low,re_executability_ci_high,flow_specific_recovery_success_count,flow_specific_recovery_rate_percent,fuzz_generated_count,fuzz_executed_on_both_count,fuzz_valid_count,valid_input_rate_percent,executable_pair_execution_rate_percent,counterexample_replay_count,counterexample_replay_success_count,counterexample_reproducibility_rate_percent,inconclusive_count,inconclusive_rate_percent,mean_llm_calls,mean_tokens,mean_runtime_seconds,mean_estimated_api_cost,tokens_per_behavioral_pass,tokens_per_e2e_success,runtime_per_behavioral_pass_seconds,runtime_per_e2e_success_seconds,llm_calls_per_successful_recovery,compile_repair_rounds_n,compile_repair_rounds_mean,compile_repair_rounds_median,compile_repair_rounds_stddev,compile_repair_rounds_min,compile_repair_rounds_p25,compile_repair_rounds_p75,compile_repair_rounds_max,compile_repair_rounds_bootstrap_ci_low,compile_repair_rounds_bootstrap_ci_high,behavioral_repair_rounds_n,behavioral_repair_rounds_mean,behavioral_repair_rounds_median,behavioral_repair_rounds_stddev,behavioral_repair_rounds_min,behavioral_repair_rounds_p25,behavioral_repair_rounds_p75,behavioral_repair_rounds_max,behavioral_repair_rounds_bootstrap_ci_low,behavioral_repair_rounds_bootstrap_ci_high,compiler_attempts_n,compiler_attempts_mean,compiler_attempts_median,compiler_attempts_stddev,compiler_attempts_min,compiler_attempts_p25,compiler_attempts_p75,compiler_attempts_max,compiler_attempts_bootstrap_ci_low,compiler_attempts_bootstrap_ci_high,total_tokens_n,total_tokens_mean,total_tokens_median,total_tokens_stddev,total_tokens_min,total_tokens_p25,total_tokens_p75,total_tokens_max,total_tokens_bootstrap_ci_low,total_tokens_bootstrap_ci_high,total_runtime_seconds_n,total_runtime_seconds_mean,total_runtime_seconds_median,total_runtime_seconds_stddev,total_runtime_seconds_min,total_runtime_seconds_p25,total_runtime_seconds_p75,total_runtime_seconds_max,total_runtime_seconds_bootstrap_ci_low,total_runtime_seconds_bootstrap_ci_high,input_match_percent_n,input_match_percent_mean,input_match_percent_median,input_match_percent_stddev,input_match_percent_min,input_match_percent_p25,input_match_percent_p75,input_match_percent_max,input_match_percent_bootstrap_ci_low,input_match_percent_bootstrap_ci_high
F1,F1,FULL,,True,True,40,40,0,37,37,100.0,100.0,100.0,37,100.0,100.0,100.0,0.0,0,0,,0,37,36,97.2972972972973,91.89189189189189,100.0,37,27,72.97297297297297,97.2972972972973,97.29729729729729,99.97222993612885,100.0,1,2.7027027027027026,10,27.027027027027028,2.7027027027027026,10,9,90.0,24.324324324324337,1,36,90.0,80.0,97.5,37,92.5,85.0,100.0,36,90.0,37078,36010,36010,97.11958573817357,97.11958573817357,160,160,100.0,0,0.0,2.1,467513.375,169.5361843407154,,519459.30555555556,519459.30555555556,188.37353815635046,188.37353815635046,2.3333333333333335,0,,,,,,,,,,10,1.4,1.0,0.8432740427115678,0.0,1.0,2.0,3.0,0.9,1.9,40,1.275,1.0,0.8161039400870707,0.0,1.0,1.0,4.0,1.05,1.55,40,467513.375,138137.5,689173.0915296221,6869.0,65376.25,525581.75,2779351.0,270645.675,680150.2,40,169.5361843407154,76.67798733711243,164.42118521264229,5.327370643615723,37.97895830869675,265.46666556596756,612.7591662406921,122.93576927781105,220.89010033011436,37,97.29729729729729,100.0,16.439898730535727,0.0,100.0,100.0,100.0,91.89189189189189,100.0
F2,F2,NO_ERROR_CONTEXT,,True,False,40,40,0,31,30,96.7741935483871,90.3225806451613,100.0,30,96.7741935483871,90.3225806451613,100.0,,0,0,,0,30,21,70.0,53.333333333333336,86.66666666666667,30,21,70.0,70.0,90.70477607544838,95.80541260967755,100.0,9,30.0,9,30.0,30.0,0,0,,,0,21,52.5,37.5,67.5,30,75.0,60.0,87.5,21,52.5,30078,27021,27011,89.80317840281934,89.83642529423499,90,90,100.0,0,0.0,1.0,158288.125,75.70854505300522,,301501.1904761905,301501.1904761905,144.2067524819147,144.2067524819147,1.9047619047619047,0,,,,,,,,,,0,,,,,,,,,,40,0.775,1.0,0.42290206176626033,0.0,1.0,1.0,1.0,0.65,0.9,40,158288.125,121482.0,137351.19711129952,6369.0,61652.75,220880.25,559726.0,117062.0,201942.2,40,75.70854505300522,60.270907163619995,78.12267445527148,4.152023553848267,40.55295515060425,76.4632169008255,439.7308883666992,55.278476351499556,102.54843195676804,30,90.7047760754484,100.0,21.695653595812754,0.0,97.05,100.0,100.0,82.32550197168531,97.36444444444444
F3,F3,NO_PSEUDOCODE,,True,True,40,40,0,37,37,100.0,100.0,100.0,37,100.0,100.0,100.0,0.0,0,0,,0,37,36,97.2972972972973,91.89189189189189,100.0,37,25,67.56756756756756,97.2972972972973,97.29729729729729,99.97500000000001,100.0,1,2.7027027027027026,12,32.432432432432435,2.7027027027027026,12,11,91.66666666666666,29.72972972972974,1,36,90.0,80.0,97.5,37,92.5,85.0,100.0,36,90.0,37085,36009,36000,97.07428879600917,97.09855736820818,186,186,100.0,0,0.0,1.85,279570.275,142.9799053311348,,310633.6388888889,310633.6388888889,158.86656147903867,158.86656147903867,2.0555555555555554,0,,,,,,,,,,12,1.1666666666666667,1.0,0.7177405625652734,0.0,1.0,1.0,3.0,0.8333333333333334,1.5833333333333333,40,1.275,1.0,0.7506407519323332,0.0,1.0,2.0,4.0,1.075,1.525,40,279570.275,106118.5,412282.42801338836,6481.0,53847.75,208927.0,1776239.0,160083.3,408179.975,40,142.9799053311348,66.60148227214813,163.90377370027127,5.23311972618103,34.76626920700073,190.38534533977509,650.8672518730164,96.55296558737754,196.5253747344017,37,97.29729729729729,100.0,16.439898730535727,0.0,100.0,100.0,100.0,91.89189189189189,100.0
F4,F4,NO_DIRECT_CLEAN_IR,,True,True,40,40,0,40,39,97.5,92.5,100.0,40,100.0,100.0,100.0,2.5,1,1,100.0,0,40,36,90.0,80.0,97.5,40,21,52.5,90.0,96.94499498997996,99.40521970978824,100.0,4,10.0,19,47.5,10.0,19,15,78.94736842105263,37.5,4,36,90.0,80.0,97.5,40,100.0,100.0,100.0,36,90.0,40095,39010,39006,97.28395061728395,97.29392692355655,266,266,100.0,0,0.0,2.125,237524.75,176.4845086812973,,263916.3888888889,263916.3888888889,196.09389853477478,196.09389853477478,2.361111111111111,1,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,19,1.0526315789473684,1.0,0.404651319111256,0.0,1.0,1.0,2.0,0.8947368421052632,1.2105263157894737,40,1.525,1.0,0.6400120191179105,1.0,1.0,2.0,3.0,1.35,1.75,40,237524.75,76500.0,362970.48340720346,6674.0,41593.5,187168.0,1389961.0,133779.25,355422.225,40,176.4845086812973,71.09897482395172,213.08591878308093,6.146857023239136,36.23036301136017,254.77451545000076,1001.4301040172577,113.81393395662307,247.8843693137169,40,96.94499498997996,100.0,16.052396430783674,0.0,100.0,100.0,100.0,91.42998997995991,99.99749498997996
F5,F5,RAW_IR_BASELINE,,True,True,40,40,0,38,36,94.73684210526315,86.84210526315789,100.0,38,100.0,100.0,100.0,5.26315789473685,2,2,100.0,0,38,24,63.1578947368421,47.36842105263158,76.3157894736842,38,14,36.84210526315789,63.1578947368421,70.30097172718084,82.62041302372222,100.0,14,36.84210526315789,24,63.1578947368421,36.84210526315789,24,10,41.66666666666667,26.315789473684212,14,24,60.0,45.0,75.0,38,95.0,87.5,100.0,24,60.0,38101,32073,31911,83.75370725177817,84.17889294244245,426,426,100.0,0,0.0,3.075,1154891.375,293.2708426058292,,1924818.9583333333,1924818.9583333333,488.78473767638206,488.78473767638206,5.125,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0.8333333333333334,1.0,0.6370220572706061,0.0,0.0,1.0,2.0,0.5833333333333334,1.0833333333333333,40,1.5,1.0,0.7161148740394329,0.0,1.0,2.0,3.0,1.3,1.725,40,1154891.375,922753.0,1004323.5456945874,0.0,445500.25,1378290.5,4133801.0,875846.3,1487104.825,40,293.2708426058292,296.7007095813751,228.6814528500674,26.448010206222534,89.73557752370834,423.72309297323227,848.4469530582428,224.25867088437082,364.8845352232456,38,70.30097172718084,100.0,44.461002925411,0.0,8.482142857142858,100.0,100.0,56.092455939246314,83.6548619542839
F6,F5,RAW_IR_NO_ERROR_CONTEXT_DERIVED,F5,False,False,40,40,0,23,23,100.0,100.0,100.0,23,100.0,100.0,100.0,,0,0,,0,23,11,47.82608695652174,26.08695652173913,69.56521739130434,23,11,47.82608695652174,47.82608695652174,63.19980850415633,66.04716681056027,99.9,12,52.17391304347826,12,52.17391304347826,52.17391304347826,0,0,,,0,11,27.500000000000004,15.0,42.5,23,57.49999999999999,42.5,72.5,11,27.500000000000004,23098,22008,22007,95.27664732877305,95.28097670794008,156,156,100.0,0,0.0,1.0,367078.9743589744,,,1301461.8181818181,1301461.8181818181,0.0,0.0,3.6363636363636362,0,,,,,,,,,,0,,,,,,,,,,40,0.575,1.0,0.5006406152531231,0.0,0.0,1.0,1.0,0.425,0.725,39,367078.9743589744,273583.0,185352.30998169933,165299.0,246028.5,499069.0,824390.0,310222.5641025641,426969.4358974359,0,,,,,,,,,,23,63.19980850415633,99.9,46.823961723745846,0.0,1.7500000000000002,100.0,100.0,43.79961700831266,81.18695652173913
