dataset,level,sample_id,boundary,before_path,after_path,production_replay_valid,functions_before,functions_after,functions_delta,blocks_before,blocks_after,blocks_delta,instructions_before,instructions_after,instructions_delta,conditional_branches_before,conditional_branches_after,conditional_branches_delta,calls_before,calls_after,calls_delta,direct_calls_before,direct_calls_after,direct_calls_delta,indirect_calls_before,indirect_calls_after,indirect_calls_delta,intrinsics_before,intrinsics_after,intrinsics_delta,allocas_before,allocas_after,allocas_delta,loads_before,loads_after,loads_delta,stores_before,stores_after,stores_delta,geps_before,geps_after,geps_delta,phis_before,phis_after,phis_delta,selects_before,selects_after,selects_delta,switches_before,switches_after,switches_delta,unreachable_before,unreachable_after,unreachable_delta,memory_ops_before,memory_ops_after,memory_ops_delta,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,vector_instructions_before,vector_instructions_after,vector_instructions_delta
own_v1,O1,h00028,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00028/h00028_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00028/bundle_default_opt_4.after.ll,True,2,2,0,59,59,0,454,454,0,2,2,0,9,9,0,9,9,0,0,0,0,6,6,0,5,5,0,67,67,0,111,111,0,45,45,0,2,2,0,20,20,0,2,2,0,0,0,0,228,228,0,86,86,0,0,0,0
own_v1,O1,h00028,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00028/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00028/h00028_final.ll,True,2,1,-1,59,58,-1,454,452,-2,2,2,0,9,9,0,9,9,0,0,0,0,6,6,0,5,5,0,67,67,0,111,110,-1,45,45,0,2,2,0,20,20,0,2,2,0,0,0,0,228,227,-1,86,86,0,0,0,0
own_v1,O1,h00029,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00029/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00029/main_opt_1.after.ll,True,12,9,-3,92,88,-4,2071,1992,-79,17,17,0,44,37,-7,42,35,-7,2,2,0,27,23,-4,9,7,-2,211,183,-28,1058,1039,-19,148,118,-30,30,45,15,33,33,0,6,6,0,0,0,0,1426,1347,-79,288,297,9,0,0,0
own_v1,O1,h00029,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00029/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00029/main_opt_2.after.ll,True,9,9,0,88,88,0,2031,2006,-25,17,17,0,35,33,-2,33,31,-2,2,2,0,21,19,-2,6,6,0,183,185,2,1021,1023,2,125,122,-3,45,45,0,45,45,0,6,6,0,0,0,0,1335,1336,1,333,321,-12,0,0,0
own_v1,O1,h00029,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00029/h00029_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00029/bundle_default_opt_3.after.ll,True,10,10,0,90,90,0,1956,1831,-125,17,17,0,41,41,0,39,39,0,2,2,0,18,18,0,6,6,0,190,144,-46,1022,944,-78,106,106,0,45,45,0,29,29,0,6,6,0,0,0,0,1324,1200,-124,280,280,0,0,0,0
own_v1,O1,h00029,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00029/h00029_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00029/bundle_default_opt_4.after.ll,True,10,10,0,90,90,0,1831,1818,-13,17,17,0,41,41,0,39,39,0,2,2,0,18,18,0,6,6,0,144,138,-6,944,938,-6,106,106,0,45,45,0,29,29,0,6,6,0,0,0,0,1200,1188,-12,280,280,0,0,0,0
own_v1,O1,h00029,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00029/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00029/h00029_final.ll,True,10,10,0,90,90,0,1818,1691,-127,17,17,0,41,41,0,39,39,0,2,2,0,18,18,0,6,6,0,138,138,0,938,813,-125,106,106,0,45,45,0,29,29,0,6,6,0,0,0,0,1188,1063,-125,280,278,-2,0,0,0
own_v1,O1,h00030,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00030/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00030/main_opt_1.after.ll,True,11,2,-9,114,98,-16,2078,1950,-128,8,7,-1,34,22,-12,32,22,-10,2,0,-2,23,18,-5,9,7,-2,164,147,-17,1205,1149,-56,155,138,-17,26,29,3,30,30,0,3,3,0,0,0,0,1533,1441,-92,213,209,-4,0,0,0
own_v1,O1,h00030,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00030/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00030/main_opt_2.after.ll,True,2,2,0,98,93,-5,640,623,-17,7,2,-5,10,4,-6,10,4,-6,0,0,0,6,0,-6,4,4,0,75,81,6,122,128,6,93,92,-1,2,0,-2,30,30,0,3,2,-1,0,0,0,294,305,11,112,101,-11,0,0,0
own_v1,O1,h00030,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00030/h00030_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00030/bundle_default_opt_3.after.ll,True,2,2,0,93,93,0,616,548,-68,2,2,0,4,4,0,4,4,0,0,0,0,0,0,0,4,4,0,81,81,0,128,128,0,99,37,-62,0,0,0,30,30,0,2,2,0,0,0,0,312,250,-62,94,94,0,0,0,0
own_v1,O1,h00030,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00030/h00030_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00030/bundle_default_opt_4.after.ll,True,2,2,0,93,93,0,548,548,0,2,2,0,4,4,0,4,4,0,0,0,0,0,0,0,4,4,0,81,81,0,128,128,0,37,37,0,0,0,0,30,30,0,2,2,0,0,0,0,250,250,0,94,94,0,0,0,0
own_v1,O1,h00030,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00030/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00030/h00030_final.ll,True,2,1,-1,93,92,-1,548,547,-1,2,2,0,4,4,0,4,4,0,0,0,0,0,0,0,4,4,0,81,81,0,128,128,0,37,37,0,0,0,0,30,30,0,2,2,0,0,0,0,250,250,0,94,94,0,0,0,0
own_v1,O1,h00031,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00031/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00031/main_opt_1.after.ll,True,11,8,-3,78,73,-5,1684,1612,-72,10,10,0,38,31,-7,36,29,-7,2,2,0,24,20,-4,9,7,-2,151,123,-28,938,920,-18,133,111,-22,27,39,12,22,22,0,4,4,0,0,0,0,1231,1161,-70,193,200,7,0,0,0
own_v1,O1,h00031,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00031/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00031/main_opt_2.after.ll,True,8,8,0,73,73,0,1488,1480,-8,10,10,0,21,20,-1,19,18,-1,2,2,0,10,9,-1,2,2,0,123,125,2,866,864,-2,78,71,-7,39,39,0,22,22,0,4,4,0,0,0,0,1069,1062,-7,188,188,0,0,0,0
own_v1,O1,h00031,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00031/h00031_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00031/bundle_default_opt_3.after.ll,True,8,8,0,73,73,0,1291,1213,-78,10,10,0,19,19,0,17,17,0,2,2,0,8,8,0,2,2,0,124,88,-36,699,657,-42,70,70,0,33,33,0,22,22,0,4,4,0,0,0,0,895,817,-78,168,168,0,0,0,0
own_v1,O1,h00031,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00031/h00031_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00031/bundle_default_opt_4.after.ll,True,8,8,0,73,73,0,1213,1213,0,10,10,0,19,19,0,17,17,0,2,2,0,8,8,0,2,2,0,88,88,0,657,657,0,70,70,0,33,33,0,22,22,0,4,4,0,0,0,0,817,817,0,168,168,0,0,0,0
own_v1,O1,h00031,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00031/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00031/h00031_final.ll,True,8,8,0,73,73,0,1213,1126,-87,10,10,0,19,19,0,17,17,0,2,2,0,8,8,0,2,2,0,88,88,0,657,570,-87,70,70,0,33,33,0,22,22,0,4,4,0,0,0,0,817,730,-87,168,168,0,0,0,0
own_v1,O1,h00032,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00032/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00032/main_opt_1.after.ll,True,11,8,-3,73,68,-5,1171,1131,-40,5,5,0,18,11,-7,16,9,-7,2,2,0,9,5,-4,3,1,-2,77,75,-2,696,678,-18,81,65,-16,26,37,11,23,23,0,2,2,0,0,0,0,857,819,-38,148,155,7,0,0,0
own_v1,O1,h00032,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00032/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00032/main_opt_2.after.ll,True,8,8,0,68,68,0,1132,1121,-11,5,5,0,11,11,0,9,9,0,2,2,0,5,5,0,1,1,0,75,75,0,678,678,0,66,63,-3,37,37,0,23,23,0,2,2,0,0,0,0,820,817,-3,154,150,-4,0,0,0
own_v1,O1,h00032,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00032/h00032_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00032/bundle_default_opt_3.after.ll,True,9,9,0,70,70,0,883,857,-26,5,5,0,12,12,0,10,10,0,2,2,0,4,4,0,1,1,0,75,65,-10,499,483,-16,57,57,0,28,28,0,19,19,0,2,2,0,0,0,0,632,606,-26,110,110,0,0,0,0
own_v1,O1,h00032,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00032/h00032_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00032/bundle_default_opt_4.after.ll,True,9,9,0,70,70,0,857,857,0,5,5,0,12,12,0,10,10,0,2,2,0,4,4,0,1,1,0,65,65,0,483,483,0,57,57,0,28,28,0,19,19,0,2,2,0,0,0,0,606,606,0,110,110,0,0,0,0
own_v1,O1,h00032,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00032/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00032/h00032_final.ll,True,9,9,0,70,70,0,857,734,-123,5,5,0,12,12,0,10,10,0,2,2,0,4,4,0,1,1,0,65,65,0,483,360,-123,57,57,0,28,28,0,19,19,0,2,2,0,0,0,0,606,483,-123,110,110,0,0,0,0
own_v1,O1,h00033,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00033/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00033/main_opt_1.after.ll,True,11,8,-3,65,60,-5,1725,1639,-86,6,6,0,31,24,-7,29,22,-7,2,2,0,18,14,-4,7,5,-2,167,138,-29,937,919,-18,63,41,-22,21,33,12,20,20,0,2,2,0,0,0,0,1174,1103,-71,248,250,2,0,0,0
own_v1,O1,h00033,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00033/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00033/main_opt_2.after.ll,True,8,8,0,60,60,0,1774,1734,-40,6,6,0,24,24,0,22,22,0,2,2,0,14,14,0,5,5,0,138,138,0,919,919,0,68,68,0,33,33,0,40,40,0,2,2,0,0,0,0,1130,1130,0,323,303,-20,0,0,0
own_v1,O1,h00033,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00033/h00033_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00033/bundle_default_opt_3.after.ll,True,9,9,0,62,62,0,1419,1293,-126,6,6,0,34,32,-2,32,30,-2,2,2,0,13,13,0,5,5,0,137,103,-34,696,610,-86,48,48,0,29,27,-2,20,20,0,2,2,0,0,0,0,886,766,-120,241,237,-4,0,0,0
own_v1,O1,h00033,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00033/h00033_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00033/bundle_default_opt_4.after.ll,True,9,9,0,62,62,0,1293,1293,0,6,6,0,32,32,0,30,30,0,2,2,0,13,13,0,5,5,0,103,103,0,610,610,0,48,48,0,27,27,0,20,20,0,2,2,0,0,0,0,766,766,0,237,237,0,0,0,0
own_v1,O1,h00033,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00033/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00033/h00033_final.ll,True,9,9,0,62,62,0,1293,1136,-157,6,6,0,32,31,-1,30,29,-1,2,2,0,13,12,-1,5,5,0,103,103,0,610,463,-147,48,48,0,27,27,0,20,20,0,2,2,0,0,0,0,766,619,-147,237,234,-3,0,0,0
own_v1,O1,h00034,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00034/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00034/main_opt_1.after.ll,True,11,8,-3,74,69,-5,1806,1727,-79,5,5,0,27,20,-7,25,18,-7,2,2,0,11,7,-4,3,1,-2,163,143,-20,973,955,-18,134,100,-34,27,39,12,42,42,0,2,2,0,0,0,0,1273,1199,-74,252,259,7,0,0,0
own_v1,O1,h00034,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00034/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00034/main_opt_2.after.ll,True,8,8,0,69,69,0,1723,1698,-25,5,5,0,20,20,0,18,18,0,2,2,0,7,7,0,1,1,0,143,134,-9,955,955,0,112,104,-8,39,39,0,42,42,0,2,2,0,0,0,0,1211,1194,-17,247,243,-4,0,0,0
own_v1,O1,h00034,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00034/h00034_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00034/bundle_default_opt_3.after.ll,True,9,9,0,71,71,0,1640,1616,-24,5,5,0,25,25,0,23,23,0,2,2,0,6,6,0,1,1,0,134,125,-9,954,939,-15,88,88,0,39,39,0,28,28,0,2,2,0,0,0,0,1177,1153,-24,209,209,0,0,0,0
own_v1,O1,h00034,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00034/h00034_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00034/bundle_default_opt_4.after.ll,True,9,9,0,71,71,0,1616,1616,0,5,5,0,25,25,0,23,23,0,2,2,0,6,6,0,1,1,0,125,125,0,939,939,0,88,88,0,39,39,0,28,28,0,2,2,0,0,0,0,1153,1153,0,209,209,0,0,0,0
own_v1,O1,h00034,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00034/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00034/h00034_final.ll,True,9,9,0,71,71,0,1616,1307,-309,5,5,0,25,25,0,23,23,0,2,2,0,6,6,0,1,1,0,125,123,-2,939,647,-292,88,87,-1,39,36,-3,28,28,0,2,2,0,0,0,0,1153,858,-295,209,198,-11,0,0,0
own_v1,O1,h00035,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00035/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00035/main_opt_1.after.ll,True,14,10,-4,58,51,-7,1445,1383,-62,5,5,0,32,24,-8,29,21,-8,3,3,0,19,15,-4,7,5,-2,137,135,-2,787,754,-33,109,89,-20,28,41,13,18,18,0,3,3,0,0,0,0,1040,983,-57,172,181,9,0,0,0
own_v1,O1,h00035,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00035/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00035/main_opt_2.after.ll,True,10,10,0,51,51,0,1388,1378,-10,5,5,0,22,20,-2,19,17,-2,3,3,0,13,11,-2,4,4,0,135,137,2,736,738,2,82,82,0,41,41,0,24,24,0,3,3,0,0,0,0,957,961,4,203,197,-6,0,0,0
own_v1,O1,h00035,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00035/h00035_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00035/bundle_default_opt_3.after.ll,True,11,11,0,53,53,0,1176,1062,-114,5,5,0,25,25,0,22,22,0,3,3,0,10,10,0,4,4,0,135,108,-27,601,514,-87,66,66,0,35,35,0,14,14,0,3,3,0,0,0,0,806,692,-114,158,158,0,0,0,0
own_v1,O1,h00035,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00035/h00035_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00035/bundle_default_opt_4.after.ll,True,11,11,0,53,53,0,1062,1050,-12,5,5,0,25,25,0,22,22,0,3,3,0,10,10,0,4,4,0,108,102,-6,514,508,-6,66,66,0,35,35,0,14,14,0,3,3,0,0,0,0,692,680,-12,158,158,0,0,0,0
own_v1,O1,h00035,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00035/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00035/h00035_final.ll,True,11,11,0,53,53,0,1050,959,-91,5,5,0,25,25,0,22,22,0,3,3,0,10,10,0,4,4,0,102,102,0,508,417,-91,66,66,0,35,35,0,14,14,0,3,3,0,0,0,0,680,589,-91,158,158,0,0,0,0
own_v1,O1,h00036,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00036/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00036/main_opt_1.after.ll,True,11,2,-9,32,16,-16,602,471,-131,2,1,-1,18,6,-12,16,6,-10,2,0,-2,9,4,-5,3,1,-2,59,43,-16,328,272,-56,37,20,-17,22,27,5,4,4,0,1,1,0,0,0,0,427,336,-91,76,72,-4,0,0,0
own_v1,O1,h00036,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00036/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00036/main_opt_2.after.ll,True,2,2,0,16,16,0,128,122,-6,1,1,0,3,3,0,3,3,0,0,0,0,1,1,0,1,1,0,12,12,0,27,27,0,24,23,-1,7,5,-2,4,4,0,1,1,0,0,0,0,64,63,-1,25,20,-5,0,0,0
own_v1,O1,h00036,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00036/h00036_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00036/bundle_default_opt_3.after.ll,True,2,2,0,16,16,0,120,110,-10,1,1,0,3,3,0,3,3,0,0,0,0,1,1,0,1,1,0,12,12,0,27,27,0,25,15,-10,5,5,0,4,4,0,1,1,0,0,0,0,65,55,-10,18,18,0,0,0,0
own_v1,O1,h00036,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00036/h00036_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00036/bundle_default_opt_4.after.ll,True,2,2,0,16,16,0,110,110,0,1,1,0,3,3,0,3,3,0,0,0,0,1,1,0,1,1,0,12,12,0,27,27,0,15,15,0,5,5,0,4,4,0,1,1,0,0,0,0,55,55,0,18,18,0,0,0,0
own_v1,O1,h00036,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00036/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00036/h00036_final.ll,True,2,1,-1,16,15,-1,110,109,-1,1,1,0,3,3,0,3,3,0,0,0,0,1,1,0,1,1,0,12,12,0,27,27,0,15,15,0,5,5,0,4,4,0,1,1,0,0,0,0,55,55,0,18,18,0,0,0,0
own_v1,O1,h00037,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00037/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00037/main_opt_1.after.ll,True,11,8,-3,36,31,-5,852,816,-36,4,4,0,22,15,-7,20,13,-7,2,2,0,10,6,-4,3,1,-2,98,96,-2,432,414,-18,52,36,-16,24,36,12,10,10,0,3,3,0,0,0,0,585,547,-38,120,131,11,0,0,0
own_v1,O1,h00037,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00037/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00037/main_opt_2.after.ll,True,8,8,0,31,31,0,821,810,-11,4,4,0,15,15,0,13,13,0,2,2,0,6,6,0,1,1,0,96,96,0,414,414,0,38,35,-3,38,38,0,10,10,0,3,3,0,0,0,0,549,546,-3,133,129,-4,0,0,0
own_v1,O1,h00037,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00037/h00037_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00037/bundle_default_opt_3.after.ll,True,9,9,0,33,33,0,728,665,-63,4,4,0,16,16,0,14,14,0,2,2,0,5,5,0,1,1,0,96,80,-16,357,312,-45,29,29,0,34,32,-2,6,6,0,3,3,0,0,0,0,483,422,-61,113,111,-2,0,0,0
own_v1,O1,h00037,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00037/h00037_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00037/bundle_default_opt_4.after.ll,True,9,9,0,33,33,0,665,665,0,4,4,0,16,16,0,14,14,0,2,2,0,5,5,0,1,1,0,80,80,0,312,312,0,29,29,0,32,32,0,6,6,0,3,3,0,0,0,0,422,422,0,111,111,0,0,0,0
own_v1,O1,h00037,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00037/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00037/h00037_final.ll,True,9,9,0,33,33,0,665,607,-58,4,4,0,16,16,0,14,14,0,2,2,0,5,5,0,1,1,0,80,80,0,312,254,-58,29,29,0,32,32,0,6,6,0,3,3,0,0,0,0,422,364,-58,111,111,0,0,0,0
own_v1,O1,h00038,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00038/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00038/main_opt_1.after.ll,True,13,4,-9,64,52,-12,1517,1368,-149,7,6,-1,28,16,-12,26,16,-10,2,0,-2,16,11,-5,5,3,-2,155,133,-22,766,706,-60,65,48,-17,53,67,14,11,11,0,4,4,0,1,1,0,991,890,-101,226,225,-1,0,0,0
own_v1,O1,h00038,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00038/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00038/main_opt_2.after.ll,True,5,5,0,54,54,0,1334,1322,-12,6,6,0,14,14,0,14,14,0,0,0,0,8,8,0,1,1,0,133,128,-5,688,689,1,39,38,-1,67,68,1,11,11,0,4,4,0,1,1,0,861,856,-5,220,217,-3,0,0,0
own_v1,O1,h00038,bundle_default_opt_3,/home/dungbv/clau/result/f3_o1_final_20260815/h00038/h00038_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00038/bundle_default_opt_3.after.ll,True,5,5,0,54,54,0,1382,1270,-112,6,6,0,13,13,0,13,13,0,0,0,0,7,7,0,1,1,0,147,109,-38,688,641,-47,38,38,0,68,67,-1,11,11,0,4,4,0,1,1,0,874,789,-85,221,215,-6,0,0,0
own_v1,O1,h00038,bundle_default_opt_4,/home/dungbv/clau/result/f3_o1_final_20260815/h00038/h00038_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00038/bundle_default_opt_4.after.ll,True,5,5,0,54,54,0,1270,1268,-2,6,6,0,13,13,0,13,13,0,0,0,0,7,7,0,1,1,0,109,109,0,641,641,0,38,38,0,67,67,0,11,11,0,4,4,0,1,1,0,789,789,0,215,215,0,0,0,0
own_v1,O1,h00038,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00038/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o1_final_20260815/h00038/h00038_final.ll,True,5,0,-5,54,0,-54,1268,0,-1268,6,0,-6,13,0,-13,13,0,-13,0,0,0,7,0,-7,1,0,-1,109,0,-109,641,0,-641,38,0,-38,67,0,-67,11,0,-11,4,0,-4,1,0,-1,789,0,-789,215,0,-215,0,0,0
own_v1,O1,h00039,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00039/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00039/main_opt_1.after.ll,True,11,2,-9,38,22,-16,900,765,-135,2,1,-1,27,15,-12,25,15,-10,2,0,-2,17,12,-5,7,5,-2,91,74,-17,474,418,-56,79,62,-17,20,24,4,6,6,0,1,1,0,0,0,0,651,559,-92,95,89,-6,0,0,0
own_v1,O1,h00039,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00039/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O1/h00039/main_opt_2.after.ll,True,2,2,0,22,22,0,188,179,-9,1,1,0,5,3,-2,5,3,-2,0,0,0,2,0,-2,2,2,0,21,22,1,33,35,2,33,31,-2,4,2,-2,6,6,0,1,1,0,0,0,0,89,90,1,28,22,-6,0,0,0
